ExperimentName,Subject,Block,Procedure.Block.,Procedure.Trial.,cue_target,ListNum,JOL,Prompt,Response,Correct?,Direction
T_JOL C,63,2,BlockProc2,StudyProc5,Shave - Razor,41,70,Shave - ?,razor,,S
T_JOL C,63,2,BlockProc2,StudyProc5,Equal - Rights,42,45,Equal - ?,rights,,S
T_JOL C,63,2,BlockProc2,StudyProc5,Jar - Mason,43,60,Jar - ?,mason,,S
T_JOL C,63,2,BlockProc2,StudyProc5,Wax - Candle,44,65,Wax - ?,candle,,S
T_JOL C,63,2,BlockProc2,StudyProc5,Bracelet - Wrist,45,75,Bracelet - ?,wrist,,S
T_JOL C,63,2,BlockProc2,StudyProc5,Carbon - Element,46,50,Carbon - ?,element,,S
T_JOL C,63,2,BlockProc2,StudyProc5,Away - Gone,47,65,Away - ?,gone,,S
T_JOL C,63,2,BlockProc2,StudyProc5,Drink - Water,48,70,Drink - ?,water,,S
T_JOL C,63,2,BlockProc2,StudyProc5,Ground - Earth,49,60,Ground - ?,earth,,S
T_JOL C,63,2,BlockProc2,StudyProc5,Lonely - Alone,50,70,Lonely - ?,alone,,S
T_JOL C,63,2,BlockProc2,StudyProc5,Seatbelt - Safety,51,65,Seatbelt - ?,safety,,S
T_JOL C,63,2,BlockProc2,StudyProc5,Lie - Truth,52,50,Lie - ?,truth,,S
T_JOL C,63,2,BlockProc2,StudyProc5,Communication - Phone,53,55,Communication - ?,phone,,S
T_JOL C,63,2,BlockProc2,StudyProc5,Reel - Rod,54,10,Reel - ?,fish,,S
T_JOL C,63,2,BlockProc2,StudyProc5,Tick - Flea,55,70,Tick - ?,flea,,S
T_JOL C,63,2,BlockProc2,StudyProc5,Noise - Loud,56,55,Noise - ?,loud,,S
T_JOL C,63,2,BlockProc2,StudyProc5,Have - Own,57,60,Have - ?,own,,S
T_JOL C,63,2,BlockProc2,StudyProc5,Temper - Tantrum,58, ,Temper - ?,tantrum,,S
T_JOL C,63,2,BlockProc2,StudyProc5,Tan - Sun,59,50,Tan - ?,sun,,S
T_JOL C,63,2,BlockProc2,StudyProc5,Maroon - Justice,60,10,Maroon - ?,belt,,S
T_JOL C,63,2,BlockProc2,StudyProc5,Cloth - Stretch,61,10,Cloth - ?,clothes,,U
T_JOL C,63,2,BlockProc2,StudyProc5,Election - Maze,62,10,Election - ?,vote,,U
T_JOL C,63,2,BlockProc2,StudyProc5,Charm - Vehicle,63,10,Charm - ?,prince,,U
T_JOL C,63,2,BlockProc2,StudyProc5,Obtain - Meat,64,10,Obtain - ?,have,,U
T_JOL C,63,2,BlockProc2,StudyProc5,Able - Crackle,65,10,Able - ?,doing,,U
T_JOL C,63,2,BlockProc2,StudyProc5,Shake - Shell,66,20,Shake - ?,milk,,U
T_JOL C,63,2,BlockProc2,StudyProc5,Fiction - Listen,67,35,Fiction - ?,book,,U
T_JOL C,63,2,BlockProc2,StudyProc5,Joke - Keys,68,10,Joke - ?,cry,,U
T_JOL C,63,2,BlockProc2,StudyProc5,Hate - Name,69,0,Hate - ?,love,,U
T_JOL C,63,2,BlockProc2,StudyProc5,Bang - Fuzzy,70,10,Clear - ?,blurry,,U
T_JOL C,63,2,BlockProc2,StudyProc5,Clear - Moat,71,5,Wet - ?,dry,,U
T_JOL C,63,2,BlockProc2,StudyProc5,Wet - Dry,72,80,Bang - ?,break,,U
T_JOL C,63,2,BlockProc2,StudyProc5,Steak - Give,73,40,Steak - ?,tool,,U
T_JOL C,63,2,BlockProc2,StudyProc5,Clothes - Cake,74,10,Clothes - ?,dress,,U
T_JOL C,63,2,BlockProc2,StudyProc5,Toil - Lease,75,10,Toil - ?,belt,,U
T_JOL C,63,2,BlockProc2,StudyProc5,Sign - Loan,76,30,Sign - ?,word,,U
T_JOL C,63,2,BlockProc2,StudyProc5,Ounce - Both,77,10,Ounce - ?,drop,,U
T_JOL C,63,2,BlockProc2,StudyProc5,Morning - Temperature,78,40,Morning - ?,afternoon,,U
T_JOL C,63,2,BlockProc2,StudyProc5,Children - Mirror,79,20,Children - ?,play,,U
T_JOL C,63,2,BlockProc2,StudyProc5,Main - Scar,80,10,Main - ?,side,,U
JOL A,65,2,BlockProc2,StudyProc5,Extension - Long,1,75,Extension - ?,long,,F
JOL A,65,2,BlockProc2,StudyProc5,Clue - Game,2,50,Clue - ?,game,,F
JOL A,65,2,BlockProc2,StudyProc5,Cactus - Plant,3,50,Cactus - ?,plant,,F
JOL A,65,2,BlockProc2,StudyProc5,Shoelace - Tie,4,18,Shoelace - ?,tie,,F
JOL A,65,2,BlockProc2,StudyProc5,Detective - Mystery,5,75,Detective - ?,study,,F
JOL A,65,2,BlockProc2,StudyProc5,Adjourn - End,6,0,Adjourn - ?,tear,,F
JOL A,65,2,BlockProc2,StudyProc5,Furry - Dog,7,60,Furry - ?,dog,,F
JOL A,65,2,BlockProc2,StudyProc5,Litter - Trash,8,100,Litter - ?,trahs,,F
JOL A,65,2,BlockProc2,StudyProc5,Cherry - Red,9,100,Cherry - ?,red,,F
JOL A,65,2,BlockProc2,StudyProc5,Scalp - Head,10,4,Scalp - ?,head,,F
JOL A,65,2,BlockProc2,StudyProc5,Driver - Car,11,100,Driver - ?,car,,F
JOL A,65,2,BlockProc2,StudyProc5,Chop - Cut,12,30,Chop - ?,cut,,F
JOL A,65,2,BlockProc2,StudyProc5,Mule - Donkey,13,46,Mule - ?,donkey,,F
JOL A,65,2,BlockProc2,StudyProc5,Document - Paper,14,30,Document - ?,paper,,F
JOL A,65,2,BlockProc2,StudyProc5,Incense - Smell,15,50,Incense - ?,smell,,F
JOL A,65,2,BlockProc2,StudyProc5,Dine - Eat,16,100,Dine - ?,dash,,F
JOL A,65,2,BlockProc2,StudyProc5,Shears - Scissors,17,24,Shears - ?,sizzoras,,F
JOL A,65,2,BlockProc2,StudyProc5,Feud - Fight,18,35,Feud - ?,fight,,F
JOL A,65,2,BlockProc2,StudyProc5,Chill - Cold,19,30,Chill - ?,cold,,F
JOL A,65,2,BlockProc2,StudyProc5,Affection - Love,20,100,Affection - ?,love,,F
JOL A,65,2,BlockProc2,StudyProc5,Turn - Flip,21,69,Turn - ?,away,,B
JOL A,65,2,BlockProc2,StudyProc5,Car - Windshield,22,25,Car - ?,driver,,B
JOL A,65,2,BlockProc2,StudyProc5,Bad - Villain,23,27,Bad - ?,good,,B
JOL A,65,2,BlockProc2,StudyProc5,Bird - Penguin,24,75,Bird - ?,penguin,,B
JOL A,65,2,BlockProc2,StudyProc5,Star - Actress,25,60,Star - ?,acctress,,B
JOL A,65,2,BlockProc2,StudyProc5,Thread - Thimble,26,50,Thread - ?,themble,,B
JOL A,65,2,BlockProc2,StudyProc5,Even - Revenge,27,100,Even - ?,rival,,B
JOL A,65,2,BlockProc2,StudyProc5,Pop - Balloon,28,50,Pop - ?,soda,,B
JOL A,65,2,BlockProc2,StudyProc5,Fruit - Strawberry,29,40,Fruit - ?,strawberry,,B
JOL A,65,2,BlockProc2,StudyProc5,Best - Favorite,30,60,Best - ?,favorite,,B
JOL A,65,2,BlockProc2,StudyProc5,Cat - Panther,31,8,Cat - ?,dog,,B
JOL A,65,2,BlockProc2,StudyProc5,Glass - Breakable,32,45,Glass - ?,breakabe,,B
JOL A,65,2,BlockProc2,StudyProc5,Dead - Coffin,33,50,Dead - ?,alive,,B
JOL A,65,2,BlockProc2,StudyProc5,Plane - Aircraft,34,28,Plane - ?,aircraft,,B
JOL A,65,2,BlockProc2,StudyProc5,Fish - Sardine,35,46,Fish - ?,tuna,,B
JOL A,65,2,BlockProc2,StudyProc5,Baseball - League,36,100,Baseball - ?,leguge,,B
JOL A,65,2,BlockProc2,StudyProc5,Money - Banker,37,25,Money - ?,cash,,B
JOL A,65,2,BlockProc2,StudyProc5,Honest - Truthful,38,75,Honest - ?,truthfull,,B
JOL A,65,2,BlockProc2,StudyProc5,Sleep - Nap,39,100,Sleep - ?,nap,,B
JOL A,65,2,BlockProc2,StudyProc5,Fight - Brawl,40,100,Fight - ?,rival,,B
JOL A,65,2,BlockProc2,StudyProc5,Razor - Shave,41,35,Razor - ?,sizzors,,S
JOL A,65,2,BlockProc2,StudyProc5,Rights - Equal,42,50,Rights - ?,laws,,S
JOL A,65,2,BlockProc2,StudyProc5,Mason - Jar,43,100,Mason - ?,jar,,S
JOL A,65,2,BlockProc2,StudyProc5,Candle - Wax,44,100,Candle - ?,wax,,S
JOL A,65,2,BlockProc2,StudyProc5,Wrist - Bracelet,45,50,Wrist - ?,bralet,,S
JOL A,65,2,BlockProc2,StudyProc5,Element - Carbon,46,2,Element - ?,carbon,,S
JOL A,65,2,BlockProc2,StudyProc5,Gone - Away,47,60,Gone - ?,away,,S
JOL A,65,2,BlockProc2,StudyProc5,Water - Drink,48,80,Water,drink,,S
JOL A,65,2,BlockProc2,StudyProc5,Earth - Ground,49,50,Earth - ?,ground,,S
JOL A,65,2,BlockProc2,StudyProc5,Alone - Lonely,50,75,Alone - ?,onley,,S
JOL A,65,2,BlockProc2,StudyProc5,Dry - Wet,51,100,Dry - ?,wet,,S
JOL A,65,2,BlockProc2,StudyProc5,Safety - Seatbelt,52,60,Safety - ?,seatbelt,,S
JOL A,65,2,BlockProc2,StudyProc5,Truth - Lie,53,100,Truth - ?,lie,,S
JOL A,65,2,BlockProc2,StudyProc5,Phone - Communication,54,30,Phone - ?,call,,S
JOL A,65,2,BlockProc2,StudyProc5,Rod - Reel,55,100,Rod - ?,reel,,S
JOL A,65,2,BlockProc2,StudyProc5,Flea - Tick,56,100,Flea - ?,tick,,S
JOL A,65,2,BlockProc2,StudyProc5,Loud - Noise,57,100,Loud - ?,noisse,,S
JOL A,65,2,BlockProc2,StudyProc5,Own - Have,58,3,Own - ?,take,,S
JOL A,65,2,BlockProc2,StudyProc5,Tantrum - Temper,59,100,Tantrum - ?,temper,,S
JOL A,65,2,BlockProc2,StudyProc5,Sun - Tan,60, ,Sun - ?,tan,,S
JOL A,65,2,BlockProc2,StudyProc5,Justice - Maroon,61,29,Justice - ?,maroon,,U
JOL A,65,2,BlockProc2,StudyProc5,Stretch - Cloth,62,0,Stretch - ?,clothes,,U
JOL A,65,2,BlockProc2,StudyProc5,Give - Steak,63,0,Give - ?,take,,U
JOL A,65,2,BlockProc2,StudyProc5,Maze - Election,64,7,Maze - ?,election,,U
JOL A,65,2,BlockProc2,StudyProc5,Meat - Obtain,65,46,Meat - ?,hie,,U
JOL A,65,2,BlockProc2,StudyProc5,Crackle - Able,66,0,Crackle - ?,op,,U
JOL A,65,2,BlockProc2,StudyProc5,Shell - Snake,67,35,Shell - ?,snake,,U
JOL A,65,2,BlockProc2,StudyProc5,Listen - Fiction,68,64,Listen - ?,hear,,U
JOL A,65,2,BlockProc2,StudyProc5,Keys - Joke,69,5,Keys - ?,holder,,U
JOL A,65,2,BlockProc2,StudyProc5,Cake - Clothes,70,25,Cake - ?,chid,,U
JOL A,65,2,BlockProc2,StudyProc5,Name - Hate,71,0,Name - ?,hate,,U
JOL A,65,2,BlockProc2,StudyProc5,Fuzzy - Bang,72,356,Fuzzy - ?,dog,,U
JOL A,65,2,BlockProc2,StudyProc5,Moat - Clear,73,50,Moat - ?,clear,,U
JOL A,65,2,BlockProc2,StudyProc5,Lease - Toil,74,0,Lease - ?,own,,U
JOL A,65,2,BlockProc2,StudyProc5,Loan - Sign,75,0,Loan - ?,money,,U
JOL A,65,2,BlockProc2,StudyProc5,Both - Ounce,76,0,Both - ?,way,,U
JOL A,65,2,BlockProc2,StudyProc5,Temperature - Morning,77,50,Temperature - ?,morning,,U
JOL A,65,2,BlockProc2,StudyProc5,Mirror - Children,78,35,Mirror - ?,children,,U
JOL A,65,2,BlockProc2,StudyProc5,Main - Scar,79,7,Main - ?,scar,,U
JOL A,65,2,BlockProc2,StudyProc5,Charm - Vehicle,80,25,Charm - ?,braclet,,U
T_JOL C,67,2,BlockProc2,StudyProc5,Flip - Turn,1,40,Flip - ?,turn,,F
T_JOL C,67,2,BlockProc2,StudyProc5,Windshield - Car,2,30,Windshield - ?,car,,F
T_JOL C,67,2,BlockProc2,StudyProc5,Villain - Bad,3,70,Villian - ?,bad,,F
T_JOL C,67,2,BlockProc2,StudyProc5,Penguin - Bird,4,50,Penguin - ?,bird,,F
T_JOL C,67,2,BlockProc2,StudyProc5,Actress - Star,5,100,Actress - ?,star,,F
T_JOL C,67,2,BlockProc2,StudyProc5,Thimble - Thread,6, ,Thimble - ?,thread,,F
T_JOL C,67,2,BlockProc2,StudyProc5,Revenge - Even,7,2,Revenge - ?,evil,,F
T_JOL C,67,2,BlockProc2,StudyProc5,Balloon - Pop,8,40,Balloon - ?,,,F
T_JOL C,67,2,BlockProc2,StudyProc5,Strawberry - Fruit,9,100,Strawberry - ?,fruit,,F
T_JOL C,67,2,BlockProc2,StudyProc5,Favorite - Best,10,10,Favorite - ?,,,F
T_JOL C,67,2,BlockProc2,StudyProc5,Panther - Cat,11,20,Panther - ?,cat,,F
T_JOL C,67,2,BlockProc2,StudyProc5,Breakable - Glass,12,60,Breakable - ?,glass,,F
T_JOL C,67,2,BlockProc2,StudyProc5,Coffin - Dead,13,100,Coffin - ?,death,,F
T_JOL C,67,2,BlockProc2,StudyProc5,Aircraft - Plane,14,40,Aircraft - ?,plane,,F
T_JOL C,67,2,BlockProc2,StudyProc5,Sardine - Fish,15,30,Sardine - ?,fish,,F
T_JOL C,67,2,BlockProc2,StudyProc5,League - Baseball,16,40,League - ?,baseball,,F
T_JOL C,67,2,BlockProc2,StudyProc5,Banker - Money,17,90,Banker - ?,money,,F
T_JOL C,67,2,BlockProc2,StudyProc5,Truthful - Honest,18,50,Truthful - ?,niceness,,F
T_JOL C,67,2,BlockProc2,StudyProc5,Nap - Sleep,19,100,Nap - ?,needed,,F
T_JOL C,67,2,BlockProc2,StudyProc5,Brawl - Fight,20,60,Brawl - ?,fight,,F
T_JOL C,67,2,BlockProc2,StudyProc5,Long - Extension,21,19,Long - ?,,,B
T_JOL C,67,2,BlockProc2,StudyProc5,Game - Clue,22,10,Game - ?,room,,B
T_JOL C,67,2,BlockProc2,StudyProc5,Tie - Shoelace,23,80,Tie - ?,,,B
T_JOL C,67,2,BlockProc2,StudyProc5,Mystery - Detective,24,40,Mystery - ?,investigator,,B
T_JOL C,67,2,BlockProc2,StudyProc5,End - Adjourn,25,12,End - ?,,,B
T_JOL C,67,2,BlockProc2,StudyProc5,Dog - Furry,26,70,Dog - ?,furry,,B
T_JOL C,67,2,BlockProc2,StudyProc5,Trash - Litter,27,80,Trash - ?,litter,,B
T_JOL C,67,2,BlockProc2,StudyProc5,Red - Cherry,28,60,Red - ?,room,,B
T_JOL C,67,2,BlockProc2,StudyProc5,Head - Scalp,29,9,Head - ?,start,,B
T_JOL C,67,2,BlockProc2,StudyProc5,Car - Driver,30,100,Car - ?,rideortravel,,B
T_JOL C,67,2,BlockProc2,StudyProc5,Cut - Chop,31,60,Cut - ?,sore,,B
T_JOL C,67,2,BlockProc2,StudyProc5,Donkey - Mule,32,20,Donkey - ?,mule,,B
T_JOL C,67,2,BlockProc2,StudyProc5,Paper - Document,33,60,Paper - ?,documentation,,B
T_JOL C,67,2,BlockProc2,StudyProc5,Smell - Incense,34,100,Smell - ?,stench,,B
T_JOL C,67,2,BlockProc2,StudyProc5,Eat - Dine,35,50,Eat - ?,,,B
T_JOL C,67,2,BlockProc2,StudyProc5,Scissors - Shears,36,100,Scissors - ?,sheas,,B
T_JOL C,67,2,BlockProc2,StudyProc5,Fight - Feud,37, ,Fight - ?,fued,,B
T_JOL C,67,2,BlockProc2,StudyProc5,Plant - Cactus,38,30,Plant - ?,cactu,,B
T_JOL C,67,2,BlockProc2,StudyProc5,Cold - Chill,39,90,Cold - ?,bitter,,B
T_JOL C,67,2,BlockProc2,StudyProc5,Love - Affection,40,40,Love - ?,affection,,B
T_JOL C,67,2,BlockProc2,StudyProc5,Shave - Razor,41,100,Shave - ?,razor,,S
T_JOL C,67,2,BlockProc2,StudyProc5,Equal - Rights,42,100,Equal - ?,rights,,S
T_JOL C,67,2,BlockProc2,StudyProc5,Jar - Mason,43,100,Jar - ?,mason,,S
T_JOL C,67,2,BlockProc2,StudyProc5,Wax - Candle,44,100,Wax - ?,candle,,S
T_JOL C,67,2,BlockProc2,StudyProc5,Bracelet - Wrist,45,100,Bracelet - ?,wrist,,S
T_JOL C,67,2,BlockProc2,StudyProc5,Carbon - Element,46,20,Carbon - ?,element,,S
T_JOL C,67,2,BlockProc2,StudyProc5,Away - Gone,47,10,Away - ?,gone,,S
T_JOL C,67,2,BlockProc2,StudyProc5,Drink - Water,48,100,Drink - ?,water,,S
T_JOL C,67,2,BlockProc2,StudyProc5,Ground - Earth,49,50,Ground - ?,earth,,S
T_JOL C,67,2,BlockProc2,StudyProc5,Lonely - Alone,50,100,Lonely - ?,alone,,S
T_JOL C,67,2,BlockProc2,StudyProc5,Seatbelt - Safety,51,100,Seatbelt - ?,safety,,S
T_JOL C,67,2,BlockProc2,StudyProc5,Lie - Truth,52,100,Lie - ?,,,S
T_JOL C,67,2,BlockProc2,StudyProc5,Communication - Phone,53,40,Communication - ?,talk,,S
T_JOL C,67,2,BlockProc2,StudyProc5,Reel - Rod,54,40,Reel - ?,rod,,S
T_JOL C,67,2,BlockProc2,StudyProc5,Tick - Flea,55,23,Tick - ?,flea,,S
T_JOL C,67,2,BlockProc2,StudyProc5,Noise - Loud,56,60,Noise - ?,loud,,S
T_JOL C,67,2,BlockProc2,StudyProc5,Have - Own,57,60,Have - ?,,,S
T_JOL C,67,2,BlockProc2,StudyProc5,Temper - Tantrum,58,80,Temper - ?,,,S
T_JOL C,67,2,BlockProc2,StudyProc5,Tan - Sun,59,100,Tan - ?,sun,,S
T_JOL C,67,2,BlockProc2,StudyProc5,Maroon - Justice,60,0,Maroon - ?,,,S
T_JOL C,67,2,BlockProc2,StudyProc5,Cloth - Stretch,61,0,Cloth - ?,towel,,U
T_JOL C,67,2,BlockProc2,StudyProc5,Election - Maze,62, ,Election - ?,vote,,U
T_JOL C,67,2,BlockProc2,StudyProc5,Charm - Vehicle,63,0,Charm - ?,,,U
T_JOL C,67,2,BlockProc2,StudyProc5,Obtain - Meat,64,0,Obtain - ?,have,,U
T_JOL C,67,2,BlockProc2,StudyProc5,Able - Crackle,65,0,Able - ?,,,U
T_JOL C,67,2,BlockProc2,StudyProc5,Shake - Shell,66,0,Shake - ?,paw,,U
T_JOL C,67,2,BlockProc2,StudyProc5,Fiction - Listen,67,0,Fiction - ?,,,U
T_JOL C,67,2,BlockProc2,StudyProc5,Joke - Keys,68,0,Joke - ?,,,U
T_JOL C,67,2,BlockProc2,StudyProc5,Hate - Name,69,20,Hate - ?,,,U
T_JOL C,67,2,BlockProc2,StudyProc5,Bang - Fuzzy,70, ,Clear - ?,,,U
T_JOL C,67,2,BlockProc2,StudyProc5,Clear - Moat,71,0,Wet - ?,,,U
T_JOL C,67,2,BlockProc2,StudyProc5,Wet - Dry,72,1,Bang - ?,boom,,U
T_JOL C,67,2,BlockProc2,StudyProc5,Steak - Give,73,0,Steak - ?,dinner,,U
T_JOL C,67,2,BlockProc2,StudyProc5,Clothes - Cake,74,0,Clothes - ?,attire,,U
T_JOL C,67,2,BlockProc2,StudyProc5,Toil - Lease,75, ,Toil - ?,leash,,U
T_JOL C,67,2,BlockProc2,StudyProc5,Sign - Loan,76,10,Sign - ?,,,U
T_JOL C,67,2,BlockProc2,StudyProc5,Ounce - Both,77,0,Ounce - ?,,,U
T_JOL C,67,2,BlockProc2,StudyProc5,Morning - Temperature,78,10,Morning - ?,temperature,,U
T_JOL C,67,2,BlockProc2,StudyProc5,Children - Mirror,79,10,Children - ?,,,U
T_JOL C,67,2,BlockProc2,StudyProc5,Main - Scar,80, ,Main - ?,,,U
JOL A,69,2,BlockProc2,StudyProc5,Extension - Long,1,50,Extension - ?,long,,F
JOL A,69,2,BlockProc2,StudyProc5,Clue - Game,2,60,Clue - ?,math,,F
JOL A,69,2,BlockProc2,StudyProc5,Cactus - Plant,3,50,Cactus - ?,plant,,F
JOL A,69,2,BlockProc2,StudyProc5,Shoelace - Tie,4,0,Shoelace - ?,,,F
JOL A,69,2,BlockProc2,StudyProc5,Detective - Mystery,5,0,Detective - ?,,,F
JOL A,69,2,BlockProc2,StudyProc5,Adjourn - End,6,0,Adjourn - ?,,,F
JOL A,69,2,BlockProc2,StudyProc5,Furry - Dog,7,0,Furry - ?,,,F
JOL A,69,2,BlockProc2,StudyProc5,Litter - Trash,8,60,Litter - ?,trash,,F
JOL A,69,2,BlockProc2,StudyProc5,Cherry - Red,9,80,Cherry - ?,red,,F
JOL A,69,2,BlockProc2,StudyProc5,Scalp - Head,10,0,Scalp - ?,head,,F
JOL A,69,2,BlockProc2,StudyProc5,Driver - Car,11,70,Driver - ?,car,,F
JOL A,69,2,BlockProc2,StudyProc5,Chop - Cut,12,90,Chop - ?,cut,,F
JOL A,69,2,BlockProc2,StudyProc5,Mule - Donkey,13,0,Mule - ?,deaf,,F
JOL A,69,2,BlockProc2,StudyProc5,Document - Paper,14,60,Document - ?,paper,,F
JOL A,69,2,BlockProc2,StudyProc5,Incense - Smell,15,20,Incense - ?,smell,,F
JOL A,69,2,BlockProc2,StudyProc5,Dine - Eat,16,70,Dine - ?,eat,,F
JOL A,69,2,BlockProc2,StudyProc5,Shears - Scissors,17,0,Shears - ?,,,F
JOL A,69,2,BlockProc2,StudyProc5,Feud - Fight,18,0,Feud - ?,,,F
JOL A,69,2,BlockProc2,StudyProc5,Chill - Cold,19,80,Chill - ?,cold,,F
JOL A,69,2,BlockProc2,StudyProc5,Affection - Love,20,50,Affection - ?,love,,F
JOL A,69,2,BlockProc2,StudyProc5,Turn - Flip,21,60,Turn - ?,flip,,B
JOL A,69,2,BlockProc2,StudyProc5,Car - Windshield,22,50,Car - ?,driver,,B
JOL A,69,2,BlockProc2,StudyProc5,Bad - Villain,23,0,Bad - ?,good,,B
JOL A,69,2,BlockProc2,StudyProc5,Bird - Penguin,24,40,Bird - ?,penguin,,B
JOL A,69,2,BlockProc2,StudyProc5,Star - Actress,25,,Star - ?,sky,,B
JOL A,69,2,BlockProc2,StudyProc5,Thread - Thimble,26,0,Thread - ?,,,B
JOL A,69,2,BlockProc2,StudyProc5,Even - Revenge,27,0,Even - ?,equl,,B
JOL A,69,2,BlockProc2,StudyProc5,Pop - Balloon,28,70,Pop - ?,,,B
JOL A,69,2,BlockProc2,StudyProc5,Fruit - Strawberry,29,70,Fruit - ?,strawberry,,B
JOL A,69,2,BlockProc2,StudyProc5,Best - Favorite,30,70,Best - ?,favorite,,B
JOL A,69,2,BlockProc2,StudyProc5,Cat - Panther,31,0,Cat - ?,dog,,B
JOL A,69,2,BlockProc2,StudyProc5,Glass - Breakable,32,60,Glass - ?,breakable,,B
JOL A,69,2,BlockProc2,StudyProc5,Dead - Coffin,33,0,Dead - ?,end,,B
JOL A,69,2,BlockProc2,StudyProc5,Plane - Aircraft,34,50,Plane - ?,aircraff,,B
JOL A,69,2,BlockProc2,StudyProc5,Fish - Sardine,35,0,Fish - ?,,,B
JOL A,69,2,BlockProc2,StudyProc5,Baseball - League,36,0,Baseball - ?,,,B
JOL A,69,2,BlockProc2,StudyProc5,Money - Banker,37,80,Money - ?,banker,,B
JOL A,69,2,BlockProc2,StudyProc5,Honest - Truthful,38,50,Honest - ?,lie,,B
JOL A,69,2,BlockProc2,StudyProc5,Sleep - Nap,39,80,Sleep - ?,nap,,B
JOL A,69,2,BlockProc2,StudyProc5,Fight - Brawl,40,0,Fight - ?,,,B
JOL A,69,2,BlockProc2,StudyProc5,Razor - Shave,41,0,Razor - ?,shaver,,S
JOL A,69,2,BlockProc2,StudyProc5,Rights - Equal,42,50,Rights - ?,equal,,S
JOL A,69,2,BlockProc2,StudyProc5,Mason - Jar,43,0,Mason - ?,,,S
JOL A,69,2,BlockProc2,StudyProc5,Candle - Wax,44,60,Candle - ?,fire,,S
JOL A,69,2,BlockProc2,StudyProc5,Wrist - Bracelet,45,50,Wrist - ?,bracelet,,S
JOL A,69,2,BlockProc2,StudyProc5,Element - Carbon,46,60,Element - ?,carbon,,S
JOL A,69,2,BlockProc2,StudyProc5,Gone - Away,47,50,Gone - ?,away,,S
JOL A,69,2,BlockProc2,StudyProc5,Water - Drink,48,50,Water,,,S
JOL A,69,2,BlockProc2,StudyProc5,Earth - Ground,49,80,Earth - ?,round,,S
JOL A,69,2,BlockProc2,StudyProc5,Alone - Lonely,50,50,Alone - ?,lonely,,S
JOL A,69,2,BlockProc2,StudyProc5,Dry - Wet,51,80,Dry - ?,wet,,S
JOL A,69,2,BlockProc2,StudyProc5,Safety - Seatbelt,52,50,Safety - ?,seatbell,,S
JOL A,69,2,BlockProc2,StudyProc5,Truth - Lie,53,80,Truth - ?,lie,,S
JOL A,69,2,BlockProc2,StudyProc5,Phone - Communication,54,60,Phone - ?,,,S
JOL A,69,2,BlockProc2,StudyProc5,Rod - Reel,55,0,Rod - ?,,,S
JOL A,69,2,BlockProc2,StudyProc5,Flea - Tick,56,50,Flea - ?,tick,,S
JOL A,69,2,BlockProc2,StudyProc5,Loud - Noise,57,50,Loud - ?,noisy,,S
JOL A,69,2,BlockProc2,StudyProc5,Own - Have,58,70,Own - ?,have,,S
JOL A,69,2,BlockProc2,StudyProc5,Tantrum - Temper,59,0,Tantrum - ?,tan,,S
JOL A,69,2,BlockProc2,StudyProc5,Sun - Tan,60,70,Sun - ?,hot,,S
JOL A,69,2,BlockProc2,StudyProc5,Justice - Maroon,61,0,Justice - ?,law,,U
JOL A,69,2,BlockProc2,StudyProc5,Stretch - Cloth,62,50,Stretch - ?,,,U
JOL A,69,2,BlockProc2,StudyProc5,Give - Steak,63,0,Give - ?,away,,U
JOL A,69,2,BlockProc2,StudyProc5,Maze - Election,64,0,Maze - ?,game,,U
JOL A,69,2,BlockProc2,StudyProc5,Meat - Obtain,65,30,Meat - ?,,,U
JOL A,69,2,BlockProc2,StudyProc5,Crackle - Able,66,50,Crackle - ?,able,,U
JOL A,69,2,BlockProc2,StudyProc5,Shell - Snake,67,50,Shell - ?,,,U
JOL A,69,2,BlockProc2,StudyProc5,Listen - Fiction,68,40,Listen - ?,hear,,U
JOL A,69,2,BlockProc2,StudyProc5,Keys - Joke,69,20,Keys - ?,locker,,U
JOL A,69,2,BlockProc2,StudyProc5,Cake - Clothes,70,0,Cake - ?,,,U
JOL A,69,2,BlockProc2,StudyProc5,Name - Hate,71,50,Name - ?,hate,,U
JOL A,69,2,BlockProc2,StudyProc5,Fuzzy - Bang,72,0,Fuzzy - ?,cold,,U
JOL A,69,2,BlockProc2,StudyProc5,Moat - Clear,73,,Moat - ?,,,U
JOL A,69,2,BlockProc2,StudyProc5,Lease - Toil,74,0,Lease - ?,rent,,U
JOL A,69,2,BlockProc2,StudyProc5,Loan - Sign,75,30,Loan - ?,banker,,U
JOL A,69,2,BlockProc2,StudyProc5,Both - Ounce,76,50,Both - ?,,,U
JOL A,69,2,BlockProc2,StudyProc5,Temperature - Morning,77,0,Temperature - ?,,,U
JOL A,69,2,BlockProc2,StudyProc5,Mirror - Children,78,20,Mirror - ?,children,,U
JOL A,69,2,BlockProc2,StudyProc5,Main - Scar,79,20,Main - ?,,,U
JOL A,69,2,BlockProc2,StudyProc5,Charm - Vehicle,80,30,Charm - ?,,,U
T_JOL B,54,2,BlockProc1,StudyProc3,Delinquent - Bad,1,10,Delinquent - ?,,,F
T_JOL B,54,2,BlockProc1,StudyProc3,Digestion - Stomach,2,80,Digestion - ?,food,,F
T_JOL B,54,2,BlockProc1,StudyProc3,Wage - Money,3,25,Wage - ?,money,,F
T_JOL B,54,2,BlockProc1,StudyProc3,Chisel - Hammer,4,0,Chisel - ?,,,F
