"","ExperimentName","Subject","Group","Block","Trial","STIM","TASK","Switch","Congruent","CVOE","Response","Key","PCVstim.RT","Match","score"
"1354","CVOE_B",6,1,1,68,"S 65","","",TRUE,"OE","q","q",603,TRUE,1
"1355","CVOE_B",6,1,1,69,"P 07","","",TRUE,"OE","q","q",956,TRUE,1
"1356","CVOE_B",6,1,1,70,"I 77","","",FALSE,"OE","q","q",820,TRUE,1
"1357","CVOE_B",6,1,1,71,"J 19","","",TRUE,"OE","q","q",762,TRUE,1
"1358","CVOE_B",6,1,1,72,"O 59","","",FALSE,"OE","q","q",715,TRUE,1
"1359","CVOE_B",6,1,1,73,"J 15","","",TRUE,"OE","q","q",651,TRUE,1
"1360","CVOE_B",6,1,1,74,"I 89","","",FALSE,"OE","q","q",838,TRUE,1
"1361","CVOE_B",6,1,1,75,"O 97","","",FALSE,"OE","q","q",1199,TRUE,1
"1362","CVOE_B",6,1,1,76,"A 92","","",TRUE,"OE","p","p",743,TRUE,1
"1363","CVOE_B",6,1,1,77,"J 90","","",FALSE,"OE","p","p",645,TRUE,1
"1364","CVOE_B",6,1,1,78,"H 65","","",TRUE,"OE","q","q",782,TRUE,1
"1365","CVOE_B",6,1,1,79,"H 17","","",TRUE,"OE","q","q",891,TRUE,1
"1366","CVOE_B",6,1,1,80,"S 26","","",FALSE,"OE","p","p",775,TRUE,1
"1367","CVOE_B",6,1,1,81,"D 56","","",FALSE,"OE","p","p",810,TRUE,1
"1368","CVOE_B",6,1,1,82,"I 91","","",FALSE,"OE","q","q",637,TRUE,1
"1369","CVOE_B",6,1,1,83,"J 11","","",TRUE,"OE","q","q",749,TRUE,1
"1370","CVOE_B",6,1,1,84,"O 28","","",TRUE,"OE","p","p",1307,TRUE,1
"1371","CVOE_B",6,1,1,85,"H 29","","",TRUE,"OE","q","q",593,TRUE,1
"1372","CVOE_B",6,1,1,86,"J 25","","",TRUE,"OE","q","q",711,TRUE,1
"1373","CVOE_B",6,1,1,87,"A 73","","",FALSE,"OE","q","q",877,TRUE,1
"1374","CVOE_B",6,1,1,88,"J 63","","",TRUE,"OE","q","q",597,TRUE,1
"1375","CVOE_B",6,1,1,89,"U 84","","",TRUE,"OE","p","p",766,TRUE,1
"1376","CVOE_B",6,1,1,90,"A 58","","",TRUE,"OE","p","p",846,TRUE,1
"1377","CVOE_B",6,1,1,91,"S 43","","",TRUE,"OE","q","q",727,TRUE,1
"1378","CVOE_B",6,1,1,92,"H 54","","",FALSE,"OE","p","p",735,TRUE,1
"1379","CVOE_B",6,1,1,93,"D 4","","",FALSE,"OE","p","p",1298,TRUE,1
"1380","CVOE_B",6,1,1,94,"J 75","","",TRUE,"OE","q","q",982,TRUE,1
"1381","CVOE_B",6,1,1,95,"D 19","","",TRUE,"OE","q","q",772,TRUE,1
"1382","CVOE_B",6,1,1,96,"J 38","","",FALSE,"OE","p","p",727,TRUE,1
"1383","CVOE_B",6,1,1,97,"I 56","","",TRUE,"OE","p","p",1042,TRUE,1
"1384","CVOE_B",6,1,1,98,"P 87","","",TRUE,"OE","q","q",651,TRUE,1
"1385","CVOE_B",6,1,1,99,"O 80","","",TRUE,"OE","p","p",574,TRUE,1
"1386","CVOE_B",6,1,1,100,"U 60","","",TRUE,"OE","p","p",649,TRUE,1
"1387","CVOE_B",6,1,1,101,"P 48","","",FALSE,"OE","p","p",604,TRUE,1
"1388","CVOE_B",6,1,1,102,"H 64","","",FALSE,"OE","p","p",676,TRUE,1
"1389","CVOE_B",6,1,1,103,"A 13","","",FALSE,"OE","q","q",653,TRUE,1
"1390","CVOE_B",6,1,1,104,"H 68","","",FALSE,"OE","p","p",768,TRUE,1
"1391","CVOE_B",6,1,1,105,"E 16","","",TRUE,"OE","p","p",867,TRUE,1
"1392","CVOE_B",6,1,1,106,"S 71","","",TRUE,"OE","q","q",2569,TRUE,1
"1393","CVOE_B",6,1,2,11,"A 71","","",FALSE,"CV","p","p",5563,TRUE,1
"1394","CVOE_B",6,1,2,12,"I 66","","",TRUE,"CV","p","p",1477,TRUE,1
"1395","CVOE_B",6,1,2,13,"S 30","","",FALSE,"CV","q","q",894,TRUE,1
"1396","CVOE_B",6,1,2,14,"D 20","","",FALSE,"CV","q","q",1961,TRUE,1
"1397","CVOE_B",6,1,2,15,"I 31","","",FALSE,"CV","p","p",978,TRUE,1
"1398","CVOE_B",6,1,2,16,"P 16","","",FALSE,"CV","q","q",885,TRUE,1
"1399","CVOE_B",6,1,2,17,"A 49","","",FALSE,"CV","p","p",934,TRUE,1
"1400","CVOE_B",6,1,2,18,"O 64","","",TRUE,"CV","p","p",721,TRUE,1
"1401","CVOE_B",6,1,2,19,"D 02","","",FALSE,"CV","q","q",770,TRUE,1
"1402","CVOE_B",6,1,2,20,"P 81","","",TRUE,"CV","q","q",805,TRUE,1
"1403","CVOE_B",6,1,2,21,"J 58","","",FALSE,"CV","q","q",749,TRUE,1
"1404","CVOE_B",6,1,2,22,"A 22","","",TRUE,"CV","p","p",763,TRUE,1
"1405","CVOE_B",6,1,2,23,"J 72","","",FALSE,"CV","q","q",972,TRUE,1
"1406","CVOE_B",6,1,2,24,"P 91","","",TRUE,"CV","q","q",1671,TRUE,1
"1407","CVOE_B",6,1,2,25,"E 19","","",FALSE,"CV","p","p",773,TRUE,1
"1408","CVOE_B",6,1,2,26,"I 30","","",TRUE,"CV","p","p",936,TRUE,1
"1409","CVOE_B",6,1,2,27,"D 91","","",TRUE,"CV","q","q",675,TRUE,1
"1410","CVOE_B",6,1,2,28,"O 48","","",TRUE,"CV","p","p",892,TRUE,1
"1411","CVOE_B",6,1,2,29,"A 89","","",FALSE,"CV","p","p",807,TRUE,1
"1412","CVOE_B",6,1,2,30,"U 11","","",FALSE,"CV","p","p",882,TRUE,1
"1413","CVOE_B",6,1,2,31,"I 76","","",TRUE,"CV","p","p",715,TRUE,1
"1414","CVOE_B",6,1,2,32,"U 89","","",FALSE,"CV","p","p",859,TRUE,1
"1415","CVOE_B",6,1,2,33,"D 63","","",TRUE,"CV","q","q",654,TRUE,1
"1416","CVOE_B",6,1,2,34,"H 70","","",FALSE,"CV","q","q",1257,TRUE,1
"1417","CVOE_B",6,1,2,35,"D 48","","",FALSE,"CV","q","q",1205,TRUE,1
"1418","CVOE_B",6,1,2,36,"P 56","","",FALSE,"CV","q","q",1117,TRUE,1
"1419","CVOE_B",6,1,2,37,"O 77","","",FALSE,"CV","p","p",606,TRUE,1
"1420","CVOE_B",6,1,2,38,"P 42","","",FALSE,"CV","q","q",1230,TRUE,1
"1421","CVOE_B",6,1,2,39,"H 22","","",FALSE,"CV","q","q",2244,TRUE,1
"1422","CVOE_B",6,1,2,40,"E 42","","",TRUE,"CV","p","p",654,TRUE,1
"1423","CVOE_B",6,1,2,41,"J 28","","",FALSE,"CV","q","q",657,TRUE,1
"1424","CVOE_B",6,1,2,42,"E 95","","",FALSE,"CV","p","p",604,TRUE,1
"1425","CVOE_B",6,1,2,43,"S 63","","",TRUE,"CV","q","q",668,TRUE,1
"1426","CVOE_B",6,1,2,44,"H 50","","",FALSE,"CV","q","q",746,TRUE,1
"1427","CVOE_B",6,1,2,45,"S 33","","",TRUE,"CV","p","q",696,FALSE,0
"1428","CVOE_B",6,1,2,46,"P 57","","",TRUE,"CV","q","q",3707,TRUE,1
"1429","CVOE_B",6,1,2,47,"E 23","","",FALSE,"CV","p","p",850,TRUE,1
"1430","CVOE_B",6,1,2,48,"S 61","","",TRUE,"CV","q","q",2413,TRUE,1
"1431","CVOE_B",6,1,2,49,"U 67","","",FALSE,"CV","p","p",761,TRUE,1
"1432","CVOE_B",6,1,2,50,"H 32","","",FALSE,"CV","q","q",913,TRUE,1
"1433","CVOE_B",6,1,2,51,"U 50","","",TRUE,"CV","p","p",679,TRUE,1
"1434","CVOE_B",6,1,2,52,"O 49","","",FALSE,"CV","p","p",920,TRUE,1
"1435","CVOE_B",6,1,2,53,"U 32","","",TRUE,"CV","p","p",688,TRUE,1
"1436","CVOE_B",6,1,2,54,"J 78","","",FALSE,"CV","q","q",747,TRUE,1
"1437","CVOE_B",6,1,2,55,"S 54","","",FALSE,"CV","q","q",881,TRUE,1
"1438","CVOE_B",6,1,2,56,"J 27","","",TRUE,"CV","q","q",762,TRUE,1
"1439","CVOE_B",6,1,2,57,"S 06","","",FALSE,"CV","q","q",906,TRUE,1
"1440","CVOE_B",6,1,2,58,"D 67","","",TRUE,"CV","q","q",744,TRUE,1
"1441","CVOE_B",6,1,2,59,"A 79","","",FALSE,"CV","p","p",766,TRUE,1
"1442","CVOE_B",6,1,2,60,"S 52","","",FALSE,"CV","q","q",894,TRUE,1
"1443","CVOE_B",6,1,2,61,"U 16","","",TRUE,"CV","p","p",874,TRUE,1
"1444","CVOE_B",6,1,2,62,"O 82","","",TRUE,"CV","p","p",1402,TRUE,1
"1445","CVOE_B",6,1,2,63,"H 87","","",TRUE,"CV","q","q",779,TRUE,1
"1446","CVOE_B",6,1,2,64,"I 32","","",TRUE,"CV","p","p",894,TRUE,1
"1447","CVOE_B",6,1,2,65,"U 37","","",FALSE,"CV","p","p",752,TRUE,1
"1448","CVOE_B",6,1,2,66,"I 42","","",TRUE,"CV","p","p",2095,TRUE,1
"1449","CVOE_B",6,1,2,67,"D 65","","",TRUE,"CV","q","q",875,TRUE,1
"1450","CVOE_B",6,1,2,68,"U 77","","",FALSE,"CV","p","p",691,TRUE,1
"1451","CVOE_B",6,1,2,69,"E 12","","",TRUE,"CV","p","p",758,TRUE,1
"1452","CVOE_B",6,1,2,70,"I 60","","",TRUE,"CV","p","p",783,TRUE,1
"1453","CVOE_B",6,1,2,71,"J 36","","",FALSE,"CV","q","q",741,TRUE,1
"1454","CVOE_B",6,1,2,72,"H 75","","",TRUE,"CV","q","q",802,TRUE,1
"1455","CVOE_B",6,1,2,73,"I 50","","",TRUE,"CV","p","p",675,TRUE,1
"1456","CVOE_B",6,1,2,74,"E 99","","",FALSE,"CV","p","p",907,TRUE,1
"1457","CVOE_B",6,1,2,75,"A 86","","",TRUE,"CV","p","p",873,TRUE,1
"1458","CVOE_B",6,1,2,76,"U 48","","",TRUE,"CV","p","p",791,TRUE,1
"1459","CVOE_B",6,1,2,77,"E 01","","",FALSE,"CV","p","p",693,TRUE,1
"1460","CVOE_B",6,1,2,78,"A 78","","",TRUE,"CV","p","p",752,TRUE,1
"1461","CVOE_B",6,1,2,79,"P 60","","",FALSE,"CV","q","q",814,TRUE,1
"1462","CVOE_B",6,1,2,80,"E 43","","",FALSE,"CV","p","p",673,TRUE,1
"1463","CVOE_B",6,1,2,81,"D 69","","",TRUE,"CV","q","q",1798,TRUE,1
"1464","CVOE_B",6,1,2,82,"H 11","","",TRUE,"CV","q","q",935,TRUE,1
"1465","CVOE_B",6,1,2,83,"P 43","","",TRUE,"CV","q","q",955,TRUE,1
"1466","CVOE_B",6,1,2,84,"O 67","","",FALSE,"CV","p","p",660,TRUE,1
"1467","CVOE_B",6,1,2,85,"S 91","","",FALSE,"CV","q","q",678,TRUE,1
"1468","CVOE_B",6,1,2,86,"J 68","","",TRUE,"CV","q","q",1574,TRUE,1
"1469","CVOE_B",6,1,2,87,"S 47","","",FALSE,"CV","q","q",499,TRUE,1
"1470","CVOE_B",6,1,2,88,"I 81","","",TRUE,"CV","p","p",678,TRUE,1
"1471","CVOE_B",6,1,2,89,"J 39","","",FALSE,"CV","q","q",806,TRUE,1
"1472","CVOE_B",6,1,2,90,"A 11","","",TRUE,"CV","p","p",663,TRUE,1
"1473","CVOE_B",6,1,2,91,"O 76","","",FALSE,"CV","p","p",1491,TRUE,1
"1474","CVOE_B",6,1,2,92,"A 62","","",FALSE,"CV","p","p",720,TRUE,1
"1475","CVOE_B",6,1,2,93,"O 27","","",TRUE,"CV","p","p",920,TRUE,1
"1476","CVOE_B",6,1,2,94,"E 66","","",FALSE,"CV","p","p",641,TRUE,1
"1477","CVOE_B",6,1,2,95,"J 62","","",TRUE,"CV","q","q",769,TRUE,1
"1478","CVOE_B",6,1,2,96,"H 72","","",TRUE,"CV","q","q",620,TRUE,1
"1479","CVOE_B",6,1,2,97,"E 49","","",TRUE,"CV","p","p",530,TRUE,1
"1480","CVOE_B",6,1,2,98,"D 52","","",TRUE,"CV","q","q",653,TRUE,1
"1481","CVOE_B",6,1,2,99,"H 62","","",TRUE,"CV","q","q",568,TRUE,1
"1482","CVOE_B",6,1,2,100,"I 11","","",TRUE,"CV","p","p",660,TRUE,1
"1483","CVOE_B",6,1,2,101,"A 98","","",FALSE,"CV","p","p",1054,TRUE,1
"1484","CVOE_B",6,1,2,102,"H 29","","",FALSE,"CV","q","q",890,TRUE,1
"1485","CVOE_B",6,1,2,103,"E 83","","",TRUE,"CV","p","p",789,TRUE,1
"1486","CVOE_B",6,1,2,104,"D 43","","",FALSE,"CV","q","q",1587,TRUE,1
"1487","CVOE_B",6,1,2,105,"P 45","","",TRUE,"CV","q","q",681,TRUE,1
"1488","CVOE_B",6,1,2,106,"J 17","","",TRUE,"CV","q","q",546,TRUE,1
"1489","CVOE_B",6,1,3,11,"U 38","Number","N",TRUE,"OE","p","p",4646,TRUE,1
"1490","CVOE_B",6,1,3,12,"P 73","Number","N",TRUE,"OE","q","q",1121,TRUE,1
"1491","CVOE_B",6,1,3,13,"U 95","Letter","Y",FALSE,"CV","p","p",1778,TRUE,1
"1492","CVOE_B",6,1,3,14,"J 61","Number","Y",TRUE,"OE","q","p",1621,FALSE,0
"1493","CVOE_B",6,1,3,15,"D 51","Number","N",TRUE,"OE","q","p",916,FALSE,0
"1494","CVOE_B",6,1,3,16,"S 28","Number","N",FALSE,"OE","p","q",956,FALSE,0
"1495","CVOE_B",6,1,3,17,"A 56","Letter","Y",TRUE,"CV","p","q",1374,FALSE,0
"1496","CVOE_B",6,1,3,18,"H 78","Letter","N",FALSE,"CV","q","q",984,TRUE,1
"1497","CVOE_B",6,1,3,19,"P 92","Letter","N",FALSE,"CV","q","q",2967,TRUE,1
"1498","CVOE_B",6,1,3,20,"E 05","Number","Y",FALSE,"OE","q","p",2290,FALSE,0
"1499","CVOE_B",6,1,3,21,"P 57","Letter","Y",TRUE,"CV","q","p",3191,FALSE,0
"1500","CVOE_B",6,1,3,22,"D 88","Number","Y",FALSE,"OE","p","p",1973,TRUE,1
"1501","CVOE_B",6,1,3,23,"O 89","Letter","Y",FALSE,"CV","p","p",1641,TRUE,1
"1502","CVOE_B",6,1,3,24,"U 43","Number","Y",FALSE,"OE","q","q",3922,TRUE,1
"1503","CVOE_B",6,1,3,25,"H 10","Number","N",FALSE,"OE","p","q",2003,FALSE,0
"1504","CVOE_B",6,1,3,26,"S 07","Letter","Y",TRUE,"CV","q","q",1532,TRUE,1
"1505","CVOE_B",6,1,3,27,"J 10","Letter","N",FALSE,"CV","q","p",984,FALSE,0
"1506","CVOE_B",6,1,3,28,"H 54","Number","Y",FALSE,"OE","p","q",2270,FALSE,0
"1507","CVOE_B",6,1,3,29,"E 99","Number","N",FALSE,"OE","q","q",1195,TRUE,1
"1508","CVOE_B",6,1,3,30,"J 36","Letter","Y",FALSE,"CV","q","p",1493,FALSE,0
"1509","CVOE_B",6,1,3,31,"I 94","Letter","N",TRUE,"CV","p","p",1159,TRUE,1
"1510","CVOE_B",6,1,3,32,"A 82","Letter","N",TRUE,"CV","p","q",1257,FALSE,0
"1511","CVOE_B",6,1,3,33,"H 79","Number","Y",TRUE,"OE","q","q",4355,TRUE,1
"1512","CVOE_B",6,1,3,34,"J 60","Number","N",FALSE,"OE","p","p",1173,TRUE,1
"1513","CVOE_B",6,1,3,35,"S 28","Letter","Y",FALSE,"CV","q","p",2153,FALSE,0
"1514","CVOE_B",6,1,3,36,"P 11","Number","Y",TRUE,"OE","q","q",1282,TRUE,1
"1515","CVOE_B",6,1,3,37,"D 39","Number","N",TRUE,"OE","q","p",2114,FALSE,0
"1516","CVOE_B",6,1,3,38,"E 90","Number","N",TRUE,"OE","p","q",963,FALSE,0
"1517","CVOE_B",6,1,3,39,"I 38","Number","N",TRUE,"OE","p","q",1068,FALSE,0
"1518","CVOE_B",6,1,3,40,"S 35","Letter","Y",TRUE,"CV","q","p",1371,FALSE,0
"1519","CVOE_B",6,1,3,41,"D 41","Number","Y",TRUE,"OE","q","p",1589,FALSE,0
"1520","CVOE_B",6,1,3,42,"E 06","Number","N",TRUE,"OE","p","p",1107,TRUE,1
"1521","CVOE_B",6,1,3,43,"A 27","Number","N",FALSE,"OE","q","p",3097,FALSE,0
"1522","CVOE_B",6,1,3,44,"U 95","Letter","Y",FALSE,"CV","p","q",2061,FALSE,0
"1523","CVOE_B",6,1,3,45,"A 53","Letter","N",FALSE,"CV","p","p",1156,TRUE,1
"1524","CVOE_B",6,1,3,46,"E 43","Letter","N",FALSE,"CV","p","p",988,TRUE,1
"1525","CVOE_B",6,1,3,47,"P 05","Number","Y",TRUE,"OE","q","p",2403,FALSE,0
"1526","CVOE_B",6,1,3,48,"O 19","Letter","Y",FALSE,"CV","p","q",1795,FALSE,0
"1527","CVOE_B",6,1,3,49,"I 96","Number","Y",TRUE,"OE","p","p",1557,TRUE,1
"1528","CVOE_B",6,1,3,50,"A 88","Number","N",TRUE,"OE","p","q",981,FALSE,0
"1529","CVOE_B",6,1,3,51,"I 67","Number","N",FALSE,"OE","q","p",1291,FALSE,0
"1530","CVOE_B",6,1,3,52,"D 40","Number","N",FALSE,"OE","p","q",886,FALSE,0
"1531","CVOE_B",6,1,3,53,"P 79","Letter","Y",TRUE,"CV","q","p",6633,FALSE,0
"1532","CVOE_B",6,1,3,54,"U 24","Number","Y",TRUE,"OE","p","q",2140,FALSE,0
"1533","CVOE_B",6,1,3,55,"P 74","Number","N",FALSE,"OE","p","p",1212,TRUE,1
"1534","CVOE_B",6,1,3,56,"E 70","Number","N",TRUE,"OE","p","q",878,FALSE,0
"1535","CVOE_B",6,1,3,57,"S 27","Number","N",TRUE,"OE","q","q",1062,TRUE,1
"1536","CVOE_B",6,1,3,58,"E 54","Letter","Y",TRUE,"CV","p","p",1228,TRUE,1
"1537","CVOE_B",6,1,3,59,"A 53","Letter","N",FALSE,"CV","p","q",930,FALSE,0
"1538","CVOE_B",6,1,3,60,"P 34","Letter","N",FALSE,"CV","q","p",966,FALSE,0
"1539","CVOE_B",6,1,3,61,"D 74","Number","Y",FALSE,"OE","p","q",1870,FALSE,0
"1540","CVOE_B",6,1,3,62,"A 03","Letter","Y",FALSE,"CV","p","q",1828,FALSE,0
"1541","CVOE_B",6,1,3,63,"E 24","Number","Y",TRUE,"OE","p","p",1644,TRUE,1
"1542","CVOE_B",6,1,3,64,"I 58","Letter","Y",TRUE,"CV","p","q",1227,FALSE,0
"1543","CVOE_B",6,1,3,65,"D 77","Number","Y",TRUE,"OE","q","q",4066,TRUE,1
"1544","CVOE_B",6,1,3,66,"S 75","Number","N",TRUE,"OE","q","q",1233,TRUE,1
"1545","CVOE_B",6,1,3,67,"I 20","Letter","Y",TRUE,"CV","p","p",1377,TRUE,1
"1546","CVOE_B",6,1,3,68,"J 52","Letter","N",FALSE,"CV","q","q",997,TRUE,1
"1547","CVOE_B",6,1,3,69,"A 38","Number","Y",TRUE,"OE","p","p",5894,TRUE,1
"1548","CVOE_B",6,1,3,70,"I 60","Letter","Y",TRUE,"CV","p","p",2498,TRUE,1
"1549","CVOE_B",6,1,3,71,"S 51","Number","Y",TRUE,"OE","q","p",1999,FALSE,0
"1550","CVOE_B",6,1,3,72,"D 63","Letter","Y",TRUE,"CV","q","q",2375,TRUE,1
"1551","CVOE_B",6,1,3,73,"U 27","Letter","N",FALSE,"CV","p","q",1172,FALSE,0
"1552","CVOE_B",6,1,3,74,"J 77","Letter","N",TRUE,"CV","q","p",1799,FALSE,0
"1553","CVOE_B",6,1,3,75,"O 15","Number","Y",FALSE,"OE","q","p",1199,FALSE,0
"1554","CVOE_B",6,1,3,76,"J 20","Letter","Y",FALSE,"CV","q","q",1400,TRUE,1
"1555","CVOE_B",6,1,3,77,"U 97","Number","Y",FALSE,"OE","q","p",4016,FALSE,0
"1556","CVOE_B",6,1,3,78,"H 03","Number","N",TRUE,"OE","q","q",1885,TRUE,1
"1557","CVOE_B",6,1,3,79,"O 04","Letter","Y",TRUE,"CV","p","q",1999,FALSE,0
"1558","CVOE_B",6,1,3,80,"E 10","Letter","N",TRUE,"CV","p","p",1336,TRUE,1
"1559","CVOE_B",6,1,3,81,"I 52","Letter","N",TRUE,"CV","p","p",874,TRUE,1
"1560","CVOE_B",6,1,3,82,"H 81","Number","Y",TRUE,"OE","q","q",1163,TRUE,1
"1561","CVOE_B",6,1,3,83,"I 41","Number","N",FALSE,"OE","q","p",907,FALSE,0
"1562","CVOE_B",6,1,3,84,"U 19","Letter","Y",FALSE,"CV","p","q",1601,FALSE,0
"1563","CVOE_B",6,1,3,85,"O 17","Number","Y",FALSE,"OE","q","p",2290,FALSE,0
"1564","CVOE_B",6,1,3,86,"A 10","Number","N",TRUE,"OE","p","p",1535,TRUE,1
"1565","CVOE_B",6,1,3,87,"P 93","Letter","Y",TRUE,"CV","q","p",1905,FALSE,0
"1566","CVOE_B",6,1,3,88,"E 59","Letter","N",FALSE,"CV","p","q",2439,FALSE,0
"1567","CVOE_B",6,1,3,89,"O 53","Letter","N",FALSE,"CV","q","p",1713,FALSE,0
"1568","CVOE_B",6,1,3,90,"A 96","Letter","N",TRUE,"CV","p","q",905,FALSE,0
"1569","CVOE_B",6,1,3,91,"H 36","Letter","Y",FALSE,"CV","q","p",847,FALSE,0
"1570","CVOE_B",6,1,3,92,"A 63","Letter","N",FALSE,"CV","p","q",866,FALSE,0
"1571","CVOE_B",6,1,3,93,"I 38","Letter","N",TRUE,"CV","p","q",1265,FALSE,0
"1572","CVOE_B",6,1,3,94,"O 51","Number","Y",FALSE,"OE","q","q",4591,TRUE,1
"1573","CVOE_B",6,1,3,95,"J 26","Number","N",FALSE,"OE","p","p",1214,TRUE,1
"1574","CVOE_B",6,1,3,96,"S 34","Letter","Y",FALSE,"CV","q","q",1553,TRUE,1
"1575","CVOE_B",6,1,3,97,"U 85","Number","Y",FALSE,"OE","q","p",978,FALSE,0
"1576","CVOE_B",6,1,3,98,"J 77","Number","N",TRUE,"OE","q","q",933,TRUE,1
"1577","CVOE_B",6,1,3,99,"I 73","Letter","Y",FALSE,"CV","p","q",1241,FALSE,0
"1578","CVOE_B",6,1,3,100,"H 46","Number","Y",FALSE,"OE","p","p",1289,TRUE,1
"1579","CVOE_B",6,1,3,101,"D 04","Number","N",FALSE,"OE","p","p",3028,TRUE,1
"1580","CVOE_B",6,1,3,102,"P 72","Letter","Y",FALSE,"CV","q","q",843,TRUE,1
"1581","CVOE_B",6,1,3,103,"D 99","Number","Y",TRUE,"OE","q","p",1372,FALSE,0
"1582","CVOE_B",6,1,3,104,"U 25","Letter","Y",FALSE,"CV","p","q",1632,FALSE,0
"1583","CVOE_B",6,1,3,105,"O 32","Letter","N",TRUE,"CV","p","q",1525,FALSE,0
"1584","CVOE_B",6,1,3,106,"E 80","Letter","N",TRUE,"CV","p","q",839,FALSE,0
"1585","CVOE_B",6,1,3,107,"O 84","Number","Y",TRUE,"OE","p","p",1239,TRUE,1
"1586","CVOE_B",6,1,3,108,"A 78","Number","N",TRUE,"OE","p","q",999,FALSE,0
"1587","CVOE_B",6,1,3,109,"S 05","Number","N",TRUE,"OE","q","p",1007,FALSE,0
"1588","CVOE_B",6,1,3,110,"U 35","Letter","Y",FALSE,"CV","p","p",3083,TRUE,1
"1589","CVOE_B",6,1,3,111,"H 14","Letter","N",FALSE,"CV","q","p",956,FALSE,0
"1590","CVOE_B",6,1,3,112,"U 15","Number","Y",FALSE,"OE","q","q",1189,TRUE,1
"1591","CVOE_B",6,1,3,113,"E 36","Letter","Y",TRUE,"CV","p","p",955,TRUE,1
"1592","CVOE_B",6,1,3,114,"P 70","Letter","N",FALSE,"CV","q","p",923,FALSE,0
"1593","CVOE_B",6,1,3,115,"O 44","Number","Y",TRUE,"OE","p","p",1044,TRUE,1
"1594","CVOE_B",6,1,3,116,"S 41","Letter","Y",TRUE,"CV","q","q",2509,TRUE,1
"1595","CVOE_B",6,1,3,117,"D 83","Letter","N",TRUE,"CV","q","p",1195,FALSE,0
"1596","CVOE_B",6,1,3,118,"J 39","Letter","N",TRUE,"CV","q","p",708,FALSE,0
"1597","CVOE_B",6,1,3,119,"S 22","Number","Y",FALSE,"OE","p","q",1098,FALSE,0
"1598","CVOE_B",6,1,3,120,"D 89","Letter","Y",TRUE,"CV","q","p",885,FALSE,0
"1599","CVOE_B",6,1,3,121,"P 87","Letter","N",TRUE,"CV","q","q",1341,TRUE,1
"1600","CVOE_B",6,1,3,122,"H 42","Letter","N",FALSE,"CV","q","p",836,FALSE,0
"1601","CVOE_B",6,1,3,123,"S 49","Letter","N",TRUE,"CV","q","p",877,FALSE,0
"1602","CVOE_B",6,1,3,124,"J 20","Number","Y",FALSE,"OE","p","q",6660,FALSE,0
"1603","CVOE_B",6,1,3,125,"O 19","Letter","Y",FALSE,"CV","p","q",2564,FALSE,0
"1604","CVOE_B",6,1,3,126,"H 50","Letter","N",FALSE,"CV","q","p",1461,FALSE,0
"1605","CVOE_B",6,1,3,127,"I 68","Number","Y",TRUE,"OE","p","p",1205,TRUE,1
"1606","CVOE_B",6,1,3,128,"J 72","Number","N",FALSE,"OE","p","q",1101,FALSE,0
"1607","CVOE_B",6,1,3,129,"O 21","Number","N",FALSE,"OE","q","q",874,TRUE,1
"1608","CVOE_B",6,1,3,130,"H 22","Number","N",FALSE,"OE","p","p",867,TRUE,1
"1609","CVOE_B",6,1,4,1,"A 44","Letter","N",TRUE,"CV","p","p",3826,TRUE,1
"1610","CVOE_B",6,1,4,2,"D 94","Letter","N",FALSE,"CV","q","q",1457,TRUE,1
"1611","CVOE_B",6,1,4,3,"E 75","Number","Y",FALSE,"OE","q","p",2116,FALSE,0
"1612","CVOE_B",6,1,4,4,"H 81","Number","N",TRUE,"OE","p","q",997,FALSE,0
"1613","CVOE_B",6,1,4,5,"I 64","Letter","Y",TRUE,"CV","p","q",3583,FALSE,0
"1614","CVOE_B",6,1,4,6,"J 54","Letter","N",FALSE,"CV","q","p",1149,FALSE,0
"1615","CVOE_B",6,1,4,7,"O 23","Number","Y",FALSE,"OE","q","p",1827,FALSE,0
"1616","CVOE_B",6,1,4,8,"P 05","Number","N",TRUE,"OE","q","q",993,TRUE,1
"1617","CVOE_B",6,1,4,9,"S 34","Letter","Y",FALSE,"CV","q","q",1379,TRUE,1
"1618","CVOE_B",6,1,4,10,"U 88","Letter","N",TRUE,"CV","p","q",821,FALSE,0
"1619","CVOE_B",6,1,4,11,"A 70","Number","Y",TRUE,"OE","p","q",1348,FALSE,0
"1620","CVOE_B",6,1,4,12,"D 12","Number","N",FALSE,"OE","p","p",994,TRUE,1
"1621","CVOE_B",6,1,4,13,"E 79","Letter","Y",FALSE,"CV","p","p",2146,TRUE,1
"1622","CVOE_B",6,1,4,14,"H 72","Letter","N",FALSE,"CV","q","q",920,TRUE,1
"1623","CVOE_B",6,1,4,15,"I 41","Number","Y",FALSE,"OE","q","p",1593,FALSE,0
"1624","CVOE_B",6,1,4,16,"J 63","Number","N",TRUE,"OE","q","q",1226,TRUE,1
"1625","CVOE_B",6,1,4,17,"O 03","Letter","Y",FALSE,"CV","p","q",1335,FALSE,0
"1626","CVOE_B",6,1,4,18,"P 75","Letter","N",TRUE,"CV","p","p",1131,TRUE,1
"1627","CVOE_B",6,1,4,19,"S 61","Number","Y",TRUE,"OE","q","q",4775,TRUE,1
"1628","CVOE_B",6,1,4,20,"U 28","Number","N",TRUE,"OE","p","q",3220,FALSE,0
