ExperimentName,Subject,Block,Prompt,ListNum,Procedure[Trial],JOL,Cue-Target,Response,Correct?,Direction
D_JOL D,100,1,Trash - Litter,27,StudyProc5,80,Trash - ?,,,
D_JOL D,100,1,Red - Cherry,28,StudyProc5,50,Red - ?,,,
D_JOL D,100,1,Head - Scalp,29,StudyProc5,85,Head - ?,,,
D_JOL D,100,1,Car - Driver,30,StudyProc5,90,Car - ?,windshield,,
D_JOL D,100,1,Cut - Chop,31,StudyProc5,80,Cut - ?,chop,,
D_JOL D,100,1,Donkey - Mule,32,StudyProc5,35,Donkey - ?,mule,,
D_JOL D,100,1,Paper - Document,33,StudyProc5,65,Paper - ?,,,
D_JOL D,100,1,Smell - Incense,34,StudyProc5,45,Smell - ?,,,
D_JOL D,100,1,Eat - Dine,35,StudyProc5,80,Eat - ?,dine,,
D_JOL D,100,1,Scissors - Shears,36,StudyProc5,47,Scissors - ?,,,
D_JOL D,100,1,Fight - Feud,37,StudyProc5,50,Fight - ?,brawl,,
D_JOL D,100,1,Plant - Cactus,38,StudyProc5,15,Plant - ?,,,
D_JOL D,100,1,Cold - Chill,39,StudyProc5,89,Cold - ?,,,
D_JOL D,100,1,Love - Affection,40,StudyProc5,70,Love - ?,,,
D_JOL D,100,1,Shave - Razor,41,StudyProc5,75,Shave - ?,razor,,
D_JOL D,100,1,Equal - Rights,42,StudyProc5,70,Equal - ?,rights,,
D_JOL D,100,1,Jar - Mason,43,StudyProc5,80,Jar - ?,mason,,
D_JOL D,100,1,Wax - Candle,44,StudyProc5,70,Wax - ?,candle,,
D_JOL D,100,1,Bracelet - Wrist,45,StudyProc5,80,Bracelet - ?,wrists,,
D_JOL D,100,1,Carbon - Element,46,StudyProc5,25,Carbon - ?,,,
D_JOL D,100,1,Away - Gone,47,StudyProc5,70,Away - ?,,,
D_JOL D,100,1,Drink - Water,48,StudyProc5,90,Drink - ?,water,,
D_JOL D,100,1,Ground - Earth,49,StudyProc5,89,Ground - ?,earth,,
D_JOL D,100,1,Lonely - Alone,50,StudyProc5,80,Lonely - ?,,,
D_JOL D,100,1,Seatbelt - Safety,51,StudyProc5,50,Seatbelt - ?,safety,,
D_JOL D,100,1,Lie - Truth,52,StudyProc5,70,Lie - ?,honest,,
D_JOL D,100,1,Communication - Phone,53,StudyProc5,80,Communication - ?,phone,,
D_JOL D,100,1,Reel - Rod,54,StudyProc5,0,Reel - ?,,,
D_JOL D,100,1,Tick - Flea,55,StudyProc5,55,Tick - ?,flea,,
D_JOL D,100,1,Noise - Loud,56,StudyProc5,89,Noise - ?,loud,,
D_JOL D,100,1,Have - Own,57,StudyProc5,50,Temper - ?,tantrum,,
D_JOL D,100,1,Temper - Tantrum,58,StudyProc5,60,Have - ?,,,
D_JOL D,100,1,Tan - Sun,59,StudyProc5,90,Tan - ?,,,
D_JOL D,100,1,Maroon - Justice,60,StudyProc5,10,Maroon - ?,,,
D_JOL D,100,1,Cloth - Stretch,61,StudyProc5,,Clothes - ?,,,
D_JOL D,100,1,Election - Maze,62,StudyProc5,25,Election - ?,,,
D_JOL D,100,1,Charm - Vehicle,63,StudyProc5,10,Charm - ?,,,
D_JOL D,100,1,Obtain - Meat,64,StudyProc5,20,Obtain - ?,have,,
D_JOL D,100,1,Able - Crackle,65,StudyProc5,0,Able - ?,,,
D_JOL D,100,1,Shake - Shell,66,StudyProc5,15,Shake - ?,shell,,
D_JOL D,100,1,Fiction - Listen,67,StudyProc5,60,Fiction - ?,listen,,
D_JOL D,100,1,Joke - Keys,68,StudyProc5,,Joke - ?,keys,,
D_JOL D,100,1,Hate - Name,69,StudyProc5,10,Hate - ?,,,
D_JOL D,100,1,Bang - Fuzzy,70,StudyProc5,89,Bang - ?,name,,
D_JOL D,100,1,Clear - Moat,71,StudyProc5,30,Clear - ?,water,,
D_JOL D,100,1,Wet - Dry,72,StudyProc5,90,Wet - ?,,,
D_JOL D,100,1,Steak - Give,73,StudyProc5,0,Steak - ?,,,
D_JOL D,100,1,Toil - Lease,75,StudyProc5,10,Toil - ?,,,
D_JOL D,100,1,Sign - Loan,76,StudyProc5,15,Sign - ?,,,
D_JOL D,100,1,Ounce - Both,77,StudyProc5,10,Ounce - ?,,,
D_JOL D,100,1,Morning - Temperature,78,StudyProc5,15,Morning - ?,,,
D_JOL D,100,1,Children - Mirror,79,StudyProc5,10,Children - ?,,,
D_JOL D,100,1,Main - Scar,80,StudyProc5,10,Main - ?,scar,,
D_JOL D,100,2,Enough - Full,1,StudyProc3,35,Enough - ?,full,,
D_JOL D,100,2,Sip - Drink,2,StudyProc3,15,Sip - ?,drink,,
D_JOL D,100,2,Cave - Dark,3,StudyProc3,15,Cave - ?,dark,,
D_JOL D,100,2,Seize - Take,4,StudyProc3,0,Seize - ?,control,,
D_JOL D,100,2,Growth - Height,5,StudyProc3,25,Growth - ?,height,,
D_JOL D,100,2,Word - Sentence,6,StudyProc3,50,Word - ?,,,
D_JOL D,100,2,Wasp - Bug,7,StudyProc3,25,Wasp - ?,bug,,
D_JOL D,100,2,Division - Math,8,StudyProc3,50,Division - ?,math,,
D_JOL D,100,2,Attorney - Law,9,StudyProc3,10,Attorney - ?,,,
D_JOL D,100,2,Fantastic - Great,10,StudyProc3,20,Fantastic - ?,great,,
D_JOL D,100,2,Latch - Key,11,StudyProc3,10,Latch - ?,keys,,
D_JOL D,100,2,Chili - Hot,12,StudyProc3,10,Chili - ?,hot,,
D_JOL D,100,2,Racket - Ball,13,StudyProc3,10,Racket - ?,ball,,
D_JOL D,100,2,Chore - Work,14,StudyProc3,15,Chore - ?,work,,
D_JOL D,100,2,Famine - Hunger,15,StudyProc3,0,Famine - ?,hunger,,
D_JOL D,100,2,Drowsy - Sleep,16,StudyProc3,15,Drowsy - ?,sleepy,,
D_JOL D,100,2,Stench - Smell,17,StudyProc3,0,Stench - ?,smell,,
D_JOL D,100,2,Attire - Clothes,18,StudyProc3,10,Attire - ?,clothes,,
D_JOL D,100,2,Pilot - Plane,19,StudyProc3,25,Pilot - ?,plane,,
D_JOL D,100,2,Blaze - Fire,20,StudyProc3,20,Blaze - ?,fire,,
D_JOL D,100,2,Bad - Delinquent,21,StudyProc3,10,Bad - ?,,,
D_JOL D,100,2,Stomach - Digestion,22,StudyProc3,15,Stomach - ?,digestion,,
D_JOL D,100,2,Money - Wage,23,StudyProc3,15,Money - ?,,,
D_JOL D,100,2,News - Editor,24,StudyProc3,15,News - ?,,,
D_JOL D,100,2,Sting - Hornet,25,StudyProc3,35,Sting - ?,hornet,,
D_JOL D,100,2,Cold - Bitter,26,StudyProc3,10,Cold - ?,,,
D_JOL D,100,2,Plant - Root,27,StudyProc3,10,Plant - ?,growth,,
D_JOL D,100,2,Bird - Swan,28,StudyProc3,10,Bird - ?,swan,,
D_JOL D,100,2,Dog - Paw,29,StudyProc3,15,Dog - ?,paw,,
D_JOL D,100,2,Out - Way,30,StudyProc3,10,Out - ?,,,
D_JOL D,100,2,Clean - Hygiene,31,StudyProc3,35,Clean - ?,,,
D_JOL D,100,2,Water - Bridge,32,StudyProc3,50,Water- ?,,,
D_JOL D,100,2,Rock - Geology,33,StudyProc3,50,Rock - ?,,,
D_JOL D,100,2,War - Revolution,34,StudyProc3,25,War - ?,revolution,,
D_JOL D,100,2,Talk - Discussion,35,StudyProc3,20,Talk - ?,discussion,,
D_JOL D,100,2,Cow - Herd,36,StudyProc3,0,Cow - ?,herd,,
D_JOL D,100,2,Card - Credit,37,StudyProc3,14,Card - ?,credit,,
D_JOL D,100,2,Flower - Orchid,38,StudyProc3,10,Flower - ?,orchid,,
D_JOL D,100,2,Fish - Tuna,39,StudyProc3,15,Fish - ?,shrimp,,
D_JOL D,100,2,Hammer - Chisel,40,StudyProc3,0,Hammer - ?,,,
D_JOL D,100,2,Assignment - Due,41,StudyProc3,50,Amount - ?,cash,,
D_JOL D,100,2,Amount - Number,42,StudyProc3,15,Assignment - ?,due,,
D_JOL D,100,2,Site - Location,43,StudyProc3,10,Site - ?,location,,
D_JOL D,100,2,Waste - Dump,44,StudyProc3,10,Waste - ?,dump,,
D_JOL D,100,2,Jury - Trial,45,StudyProc3,35,Jury - ?,attorney,,
D_JOL D,100,2,Design - Architecture,46,StudyProc3,10,Design - ?,,,
D_JOL D,100,2,Bar - Grill,47,StudyProc3,20,Bar - ?,grill,,
D_JOL D,100,2,Liver - Kidney,48,StudyProc3,10,Liver - ?,kidney,,
D_JOL D,100,2,End - Begin,49,StudyProc3,15,End - ?,begin,,
D_JOL D,100,2,Wind - Blow,50,StudyProc3,10,Wind - ?,blow,,
D_JOL D,100,2,Soda - Pop,51,StudyProc3,10,Soda - ?,pop,,
D_JOL D,100,2,Cheese - Wine,52,StudyProc3,15,Cheese - ?,wine,,
D_JOL D,100,2,Toilet - Bathroom,53,StudyProc3,25,Toilet - ?,bathroom,,
D_JOL D,100,2,Decision - Choice,54,StudyProc3,25,Decision - ?,,,
D_JOL D,100,2,Foot - Shoe,55,StudyProc3,50,Foot - ?,shoe,,
D_JOL D,100,2,Future - Past,56,StudyProc3,15,Future - ?,,,
D_JOL D,100,2,Salad - Lettuce,57,StudyProc3,15,Salad - ?,lettuce,,
D_JOL D,100,2,Bee - Honey,58,StudyProc3,10,Bee - ?,honey,,
D_JOL D,100,2,Child - Bee,59,StudyProc3,0,Child - ?,,,
D_JOL D,100,2,Round - Circle,60,StudyProc3,15,Round - ?,circle,,
D_JOL D,100,2,Clutter - Pusher,61,StudyProc3,0,Clutter - ?,,,
D_JOL D,100,2,Sacking - Dietary,62,StudyProc3,0,Sacking - ?,,,
D_JOL D,100,2,Hungry - Park,63,StudyProc3,15,Hungry - ?,,,
D_JOL D,100,2,Woman - Lift,64,StudyProc3,0,Woman - ?,lift,,
D_JOL D,100,2,Belt - Soon,65,StudyProc3,0,Belt - ?,,,
D_JOL D,100,2,Floor - Discover,66,StudyProc3,0,Floor - ?,,,
D_JOL D,100,2,Business - Death,67,StudyProc3,45,Business - ?,death,,
D_JOL D,100,2,Sight - Debate,68,StudyProc3,0,Sight - ?,,,
D_JOL D,100,2,Bronze - Artery,69,StudyProc3,0,Bronze - ?,,,
D_JOL D,100,2,Hand - Fix,70,StudyProc3,10,Hand - ?,,,
D_JOL D,100,2,Position - Machine,71,StudyProc3,10,Position - ?,,,
D_JOL D,100,2,Car - Happy,72,StudyProc3,0,Car - ?,happy,,
D_JOL D,100,2,Tuck - Allow,73,StudyProc3,15,Tuck - ?,,,
D_JOL D,100,2,Lion - Art,74,StudyProc3,0,Lion - ?,art,,
D_JOL D,100,2,Accident - Strong,75,StudyProc3,10,Accident - ?,strong,,
D_JOL D,100,2,Riddle - Sugar,76,StudyProc3,0,Riddle - ?,,,
D_JOL D,100,2,Add - Valley,77,StudyProc3,0,Add - ?,,,
D_JOL D,100,2,Would - Cash,78,StudyProc3,0,Would - ?,cash,,
D_JOL D,100,2,Sick - Hide,79,StudyProc3,0,Sick - ?,,,
D_JOL D,100,2,Vase - King,80,StudyProc3,0,Vase - ?,king,,
D_JOL A,101,2,Extension - Long,1,StudyProc5,100,Extension - ?,long,,
D_JOL A,101,2,Clue - Game,2,StudyProc5,80,Clue - ?,game,,
D_JOL A,101,2,Cactus - Plant,3,StudyProc5,59,Cactus - ?,plant,,
D_JOL A,101,2,Shoelace - Tie,4,StudyProc5,100,Shoelace - ?,tie,,
D_JOL A,101,2,Detective - Mystery,5,StudyProc5,80,Detective - ?,mystery,,
D_JOL A,101,2,Adjourn - End,6,StudyProc5,17,Adjourn - ?,end,,
D_JOL A,101,2,Furry - Dog,7,StudyProc5,80,Furry - ?,dog,,
D_JOL A,101,2,Litter - Trash,8,StudyProc5,100,Litter - ?,bitter,,
D_JOL A,101,2,Cherry - Red,9,StudyProc5,100,Cherry - ?,red,,
D_JOL A,101,2,Scalp - Head,10,StudyProc5,100,Scalp - ?,head,,
D_JOL A,101,2,Driver - Car,11,StudyProc5,100,Driver - ?,car,,
D_JOL A,101,2,Chop - Cut,12,StudyProc5,100,Chop - ?,cut,,
D_JOL A,101,2,Mule - Donkey,13,StudyProc5,2,Mule - ?,matter,,
D_JOL A,101,2,Document - Paper,14,StudyProc5,78,Document - ?,paper,,
D_JOL A,101,2,Incense - Smell,15,StudyProc5,55,Incense - ?,smell,,
D_JOL A,101,2,Dine - Eat,16,StudyProc5,90,Dine - ?,eat,,
D_JOL A,101,2,Shears - Scissors,17,StudyProc5,50,Shears - ?,scissors,,
D_JOL A,101,2,Feud - Fight,18,StudyProc5,50,Feud - ?,fight,,
D_JOL A,101,2,Chill - Cold,19,StudyProc5,100,Chill - ?,cold,,
D_JOL A,101,2,Affection - Love,20,StudyProc5,100,Affection - ?,love,,
D_JOL A,101,2,Turn - Flip,21,StudyProc5,57,Turn - ?,flip,,
D_JOL A,101,2,Car - Windshield,22,StudyProc5,79,Car - ?,driver,,
D_JOL A,101,2,Bad - Villain,23,StudyProc5,100,Bad - ?,vilian,,
D_JOL A,101,2,Bird - Penguin,24,StudyProc5,75,Bird - ?,penguin,,
D_JOL A,101,2,Star - Actress,25,StudyProc5,90,Star - ?,actress,,
D_JOL A,101,2,Thread - Thimble,26,StudyProc5,3,Thread - ?,obtain,,
D_JOL A,101,2,Even - Revenge,27,StudyProc5,50,Even - ?,range,,
D_JOL A,101,2,Pop - Balloon,28,StudyProc5,90,Pop - ?,baloon,,
D_JOL A,101,2,Fruit - Strawberry,29,StudyProc5,100,Fruit - ?,strawberry,,
D_JOL A,101,2,Best - Favorite,30,StudyProc5,60,Best - ?,favorite,,
D_JOL A,101,2,Cat - Panther,31,StudyProc5,80,Cat - ?,fruzzy,,
D_JOL A,101,2,Glass - Breakable,32,StudyProc5,80,Glass - ?,breakable,,
D_JOL A,101,2,Dead - Coffin,33,StudyProc5,80,Dead - ?,coffin,,
D_JOL A,101,2,Plane - Aircraft,34,StudyProc5,55,Plane - ?,aircraft,,
D_JOL A,101,2,Fish - Sardine,35,StudyProc5,4,Fish - ?,srimp,,
D_JOL A,101,2,Baseball - League,36,StudyProc5,79,Baseball - ?,game,,
D_JOL A,101,2,Money - Banker,37,StudyProc5,70,Money - ?,banker,,
D_JOL A,101,2,Honest - Truthful,38,StudyProc5,87,Honest - ?,truthful,,
D_JOL A,101,2,Sleep - Nap,39,StudyProc5,100,Sleep - ?,nap,,
D_JOL A,101,2,Fight - Brawl,40,StudyProc5,3,Fight - ?,freud,,
D_JOL A,101,2,Razor - Shave,41,StudyProc5,98,Razor - ?,shave,,
D_JOL A,101,2,Rights - Equal,42,StudyProc5,80,Rights - ?,allow,,
D_JOL A,101,2,Mason - Jar,43,StudyProc5,2,Mason - ?,matter,,
D_JOL A,101,2,Candle - Wax,44,StudyProc5,90,Candle - ?,wax,,
D_JOL A,101,2,Wrist - Bracelet,45,StudyProc5,50,Wrist - ?,bracelet,,
D_JOL A,101,2,Element - Carbon,46,StudyProc5,50,Element - ?,carbon,,
D_JOL A,101,2,Gone - Away,47,StudyProc5,67,Gone - ?,away,,
D_JOL A,101,2,Water - Drink,48,StudyProc5,100,Water,drink,,
D_JOL A,101,2,Earth - Ground,49,StudyProc5,97,Earth - ?,ground,,
D_JOL A,101,2,Alone - Lonely,50,StudyProc5,100,Alone - ?,lonely,,
D_JOL A,101,2,Dry - Wet,51,StudyProc5,100,Dry - ?,wet,,
D_JOL A,101,2,Safety - Seatbelt,52,StudyProc5,86,Safety - ?,seltbelt,,
D_JOL A,101,2,Truth - Lie,53,StudyProc5,100,Truth - ?,lie,,
D_JOL A,101,2,Phone - Communication,54,StudyProc5,100,Phone - ?,communication,,
D_JOL A,101,2,Rod - Reel,55,StudyProc5,13,Rod - ?,sock,,
D_JOL A,101,2,Flea - Tick,56,StudyProc5,100,Flea - ?,tic,,
D_JOL A,101,2,Loud - Noise,57,StudyProc5,100,Loud - ?,noise,,
D_JOL A,101,2,Own - Have,58,StudyProc5,65,Own - ?,have,,
D_JOL A,101,2,Tantrum - Temper,59,StudyProc5,90,Tantrum - ?,temper,,
D_JOL A,101,2,Sun - Tan,60,StudyProc5,55,Sun - ?,moon,,
D_JOL A,101,2,Justice - Maroon,61,StudyProc5,16,Justice - ?,away,,
D_JOL A,101,2,Stretch - Cloth,62,StudyProc5,55,Stretch - ?,pull,,
D_JOL A,101,2,Give - Steak,63,StudyProc5,20,Give - ?,take,,
D_JOL A,101,2,Maze - Election,64,StudyProc5,3,Maze - ?,election,,
D_JOL A,101,2,Meat - Obtain,65,StudyProc5,5,Meat - ?,matter,,
D_JOL A,101,2,Crackle - Able,66,StudyProc5,15,Crackle - ?,aircraft,,
D_JOL A,101,2,Shell - Snake,67,StudyProc5,55,Shell - ?,fish,,
D_JOL A,101,2,Listen - Fiction,68,StudyProc5,50,Listen - ?,lecture,,
D_JOL A,101,2,Keys - Joke,69,StudyProc5,12,Keys - ?,both,,
D_JOL A,101,2,Cake - Clothes,70,StudyProc5,3,Cake - ?,sweet,,
D_JOL A,101,2,Name - Hate,71,StudyProc5,75,Name - ?,hate,,
D_JOL A,101,2,Fuzzy - Bang,72,StudyProc5,6,Fuzzy - ?,dog,,
D_JOL A,101,2,Moat - Clear,73,StudyProc5,3,Moat - ?,loaf,,
D_JOL A,101,2,Lease - Toil,74,StudyProc5,9,Lease - ?,clease,,
D_JOL A,101,2,Loan - Sign,75,StudyProc5,58,Loan - ?,sign,,
D_JOL A,101,2,Both - Ounce,76,StudyProc5,2,Both - ?,lock,,
D_JOL A,101,2,Temperature - Morning,77,StudyProc5,71,Temperature - ?,morning,,
D_JOL A,101,2,Mirror - Children,78,StudyProc5,5,Mirror - ?,child,,
D_JOL A,101,2,Main - Scar,79,StudyProc5,4,Main - ?,matter,,
D_JOL A,101,2,Charm - Vehicle,80,StudyProc5,3,Vehicle - ?,move,,
D_JOL A,101,1,Delinquent - Bad,1,StudyProc3,5,Delinquent - ?,delinquent,,
D_JOL A,101,1,Digestion - Stomach,2,StudyProc3,89,Digestion - ?,swallow,,
D_JOL A,101,1,Wage - Money,3,StudyProc3,66,Wage - ?,money,,
D_JOL A,101,1,Chisel - Hammer,4,StudyProc3,10,Chisel - ?,chisel,,
D_JOL A,101,1,Editor - News,5,StudyProc3,65,Editor - ?,video,,
D_JOL A,101,1,Hornet - Sting,6,StudyProc3,10,Hornet - ?,bhee,,
D_JOL A,101,1,Bitter - Cold,7,StudyProc3,5,Bitter - ?,bitter,,
D_JOL A,101,1,Root - Plant,8,StudyProc3,10,Root - ?,top,,
D_JOL A,101,1,Swan - Bird,9,StudyProc3,5,Swan - ?,swan,,
D_JOL A,101,1,Paw - Dog,10,StudyProc3,100,Paw - ?,dog,,
D_JOL A,101,1,Way - Out,11,StudyProc3,47,Way - ?,out,,
D_JOL A,101,1,Hygiene - Clean,12,StudyProc3,80,Hygiene - ?,clean,,
D_JOL A,101,1,Bridge - Water,13,StudyProc3,50,Bridge - ?,bright,,
D_JOL A,101,1,Geology - Rock,14,StudyProc3,40,Geology - ?,rock,,
D_JOL A,101,1,Revolution - War,15,StudyProc3,70,Revolution - ?,war,,
D_JOL A,101,1,Discussion - Talk,16,StudyProc3,55,Discussion - ?,choice,,
D_JOL A,101,1,Herd - Cow,17,StudyProc3,10,Herd - ?,herd,,
D_JOL A,101,1,Credit - Card,18,StudyProc3,100,Credit - ?,card,,
D_JOL A,101,1,Orchid - Flower,19,StudyProc3,15,Orchid - ?,orchid,,
D_JOL A,101,1,Tuna -  Fish,20,StudyProc3,95,Tuna - ?,fish,,
D_JOL A,101,1,Full - Enough,21,StudyProc3,60,Full - ?,enough,,
D_JOL A,101,1,Drink - Sip,22,StudyProc3,85,Drink - ?,sip,,
D_JOL A,101,1,Dark - Cave,23,StudyProc3,71,Dark - ?,cave,,
D_JOL A,101,1,Take - Seize,24,StudyProc3,10,Take - ?,snatch,,
D_JOL A,101,1,Height - Growth,25,StudyProc3,99,Height - ?,growth,,
D_JOL A,101,1,Sentence - Word,26,StudyProc3,96,Sentence - ?,word,,
D_JOL A,101,1,Bug - Wasp,27,StudyProc3,70,Bug - ?,wasp,,
D_JOL A,101,1,Math - Division,28,StudyProc3,100,Math - ?,divison,,
D_JOL A,101,1,Law - Attorney,29,StudyProc3,80,Law - ?,attorney,,
D_JOL A,101,1,Great - Fantastic,30,StudyProc3,95,Great - ?,fantastic,,
D_JOL A,101,1,Key - Latch,31,StudyProc3,10,Key - ?,access,,
D_JOL A,101,1,Hot - Chili,32,StudyProc3,40,Hot - ?,chilli,,
D_JOL A,101,1,Ball - Racket,33,StudyProc3,50,Ball - ?,basket,,
D_JOL A,101,1,Work - Chore,34,StudyProc3,70,Work - ?,chore,,
D_JOL A,101,1,Hunger - Famine,35,StudyProc3,10,Hunger - ?,sad,,
D_JOL A,101,1,Sleep - Drowsy,36,StudyProc3,94,Sleep - ?,dowsery,,
D_JOL A,101,1,Smell - Stench,37,StudyProc3,68,Smell - ?,stintch,,
D_JOL A,101,1,Clothes - Attire,38,StudyProc3,90,Clothes - ?,attire,,
D_JOL A,101,1,Plane - Pilot,39,StudyProc3,100,Plane - ?,pilot,,
D_JOL A,101,1,Fire - Blaze,40,StudyProc3,10,Fire - ?,blaze,,
D_JOL A,101,1,Due - Assignment,41,StudyProc3,80,Due - ?,assigment,,
D_JOL A,101,1,Number - Amount,42,StudyProc3,70,Number - ?,allow,,
D_JOL A,101,1,Location - Site,43,StudyProc3,23,Location - ?,where,,
D_JOL A,101,1,Dump - Waste,44,StudyProc3,80,Dump - ?,waste,,
D_JOL A,101,1,Trial - Jury,45,StudyProc3,88,Trial - ?,attory,,
D_JOL A,101,1,Architecture - Design,46,StudyProc3,50,Architecture - ?,art,,
D_JOL A,101,1,Grill -Bar,47,StudyProc3,80,Grill - ?,bar,,
D_JOL A,101,1,Kidney - Liver,48,StudyProc3,70,Kidney - ?,liver,,
D_JOL A,101,1,Begin - End,49,StudyProc3,96,Begin - ?,end,,
D_JOL A,101,1,Blow - Wind,50,StudyProc3,65,Blow - ?,wind,,
D_JOL A,101,1,Pop - Soda,51,StudyProc3,50,Pop - ?,soda,,
D_JOL A,101,1,Wine - Cheese,52,StudyProc3,5,Wine - ?,cheese,,
D_JOL A,101,1,Bathroom - Toilet,53,StudyProc3,100,Bathroom - ?,toliet,,
D_JOL A,101,1,Choice - Decision,54,StudyProc3,100,Choice - ?,decision,,
D_JOL A,101,1,Shoe - Foot,55,StudyProc3,100,Shoe - ?,foot,,
D_JOL A,101,1,Lettuce - Salad,56,StudyProc3,80,Lettuce - ?,salad,,
D_JOL A,101,1,Past - Future,57,StudyProc3,97,Past - ?,future,,
D_JOL A,101,1,Honey - Bee,58,StudyProc3,75,Honey - ?,bee,,
D_JOL A,101,1,Baby - Child,59,StudyProc3,,Baby - ?,child,,
D_JOL A,101,1,Circle - Round,60,StudyProc3,95,Circle - ?,round,,
D_JOL A,101,1,Pusher - Clutter,61,StudyProc3,10,Pusher - ?,cluster,,
D_JOL A,101,1,Dietary - Sacking,62,StudyProc3,10,Dietary - ?,dietary,,
D_JOL A,101,1,Park - Hungry,63,StudyProc3,5,Park - ?,play,,
D_JOL A,101,1,Lift - Woman,64,StudyProc3,10,Lift - ?,woman,,
D_JOL A,101,1,Soon - Belt,65,StudyProc3,10,Soon - ?,later,,
D_JOL A,101,1,Discover - Floor,66,StudyProc3,10,Discover - ?,location,,
D_JOL A,101,1,Death - Business,67,StudyProc3,12,Death - ?,bisness,,
D_JOL A,101,1,Debate - Sight,68,StudyProc3,3,Debate - ?,debate,,
D_JOL A,101,1,Artery - Bronze,69,StudyProc3,10,Artery - ?,artery,,
D_JOL A,101,1,Fix - Hand,70,StudyProc3,45,Fix - ?,hand,,
D_JOL A,101,1,Machine - Position,71,StudyProc3,20,Machine - ?,position,,
D_JOL A,101,1,Happy - Car,72,StudyProc3,10,Happy - ?,car,,
D_JOL A,101,1,Allow - Tuck,73,StudyProc3,4,Allow - ?,forbit,,
D_JOL A,101,1,Art - Lion,74,StudyProc3,10,Art - ?,gallery,,
D_JOL A,101,1,Strong - Accident,75,StudyProc3,10,Strong - ?,weak,,
D_JOL A,101,1,Sugar - Riddle,76,StudyProc3,5,Sugar - ?,rittle,,
D_JOL A,101,1,Valley - Add,77,StudyProc3,10,Valley - ?,valley,,
D_JOL A,101,1,Cash - Would,78,StudyProc3,6,Cash - ?,card,,
D_JOL A,101,1,Hide - Sick,79,StudyProc3,20,Hide - ?,sick,,
D_JOL A,101,1,King - Vase,80,StudyProc3,16,King - ?,leader,,
D_JOL B,102,1,Extension - Long,1,StudyProc5,87,Extension - ?,Expand,,
D_JOL B,102,1,Clue - Game,2,StudyProc5,88,Clue - ?,Game,,
D_JOL B,102,1,Cactus - Plant,3,StudyProc5,78,Cactus - ?,Plant,,
D_JOL B,102,1,Shoelace - Tie,4,StudyProc5,40,Shoelace - ?,Tie,,
D_JOL B,102,1,Detective - Mystery,5,StudyProc5,91,Detective - ?,Mystery,,
D_JOL B,102,1,Adjourn - End,6,StudyProc5,45,Adjourn - ?,End,,
D_JOL B,102,1,Furry - Dog,7,StudyProc5,95,Furry - ?,Dog,,
D_JOL B,102,1,Litter - Trash,8,StudyProc5,89,Litter - ?,Trash,,
D_JOL B,102,1,Cherry - Red,9,StudyProc5,97,Cherry - ?,Red,,
D_JOL B,102,1,Scalp - Head,10,StudyProc5,89,Scalp - ?,Head,,
D_JOL B,102,1,Driver - Car,11,StudyProc5,78,Driver - ?,Car,,
D_JOL B,102,1,Chop - Cut,12,StudyProc5,33,Chop - ?,Cut,,
D_JOL B,102,1,Mule - Donkey,13,StudyProc5,44,Mule - ?,Donkey,,
D_JOL B,102,1,Document - Paper,14,StudyProc5,50,Document - ?,File,,
D_JOL B,102,1,Incense - Smell,15,StudyProc5,87,Incense - ?,Smell,,
D_JOL B,102,1,Dine - Eat,16,StudyProc5,60,Dine - ?,Dinner,,
D_JOL B,102,1,Shears - Scissors,17,StudyProc5,33,Shears - ?,Scissors,,
D_JOL B,102,1,Feud - Fight,18,StudyProc5,98,Feud - ?,Food,,
D_JOL B,102,1,Chill - Cold,19,StudyProc5,76,Chill - ?,Cold,,
D_JOL B,102,1,Affection - Love,20,StudyProc5,34,Affection - ?,Love,,
D_JOL B,102,1,Turn - Flip,21,StudyProc5,23,Turn - ?,Key,,
D_JOL B,102,1,Car - Windshield,22,StudyProc5,65,Car - ?,Windshield,,
D_JOL B,102,1,Bad - Villain,23,StudyProc5,78,Bad - ?,Villain,,
D_JOL B,102,1,Bird - Penguin,24,StudyProc5,100,Bird - ?,Crow,,
D_JOL B,102,1,Star - Actress,25,StudyProc5,90,Star - ?,Actress,,
D_JOL B,102,1,Thread - Thimble,26,StudyProc5,90,Thread - ?,Thimble,,
D_JOL B,102,1,Even - Revenge,27,StudyProc5,45,Even - ?,Odd,,
D_JOL B,102,1,Pop - Balloon,28,StudyProc5,78,Pop - ?,Crackle,,
D_JOL B,102,1,Fruit - Strawberry,29,StudyProc5,33,Fruit - ?,Strawberry,,
D_JOL B,102,1,Best - Favorite,30,StudyProc5,78,Best - ?,Friend,,
D_JOL B,102,1,Cat - Panther,31,StudyProc5,60,Cat - ?,Dog,,
D_JOL B,102,1,Glass - Breakable,32,StudyProc5,45,Glass - ?,Smooth,,
D_JOL B,102,1,Dead - Coffin,33,StudyProc5,89,Dead - ?,Coffin,,
D_JOL B,102,1,Plane - Aircraft,34,StudyProc5,55,Plane - ?,Fly,,
D_JOL B,102,1,Fish - Sardine,35,StudyProc5,89,Fish - ?,Swim,,
D_JOL B,102,1,Baseball - League,36,StudyProc5,96,Baseball - ?,League,,
D_JOL B,102,1,Money - Banker,37,StudyProc5,50,Money - ?,Lend,,
D_JOL B,102,1,Honest - Truthful,38,StudyProc5,64,Honest - ?,Lie,,
