ExperimentName,Subject,Group,Block,Trial,STIM,TASK,Switch,Congruent,CVOE,Response,Key,PCVstim.RT
CVOE_D,12,1,3,32,A 82,Letter,N,TRUE,CV,p,p,886
CVOE_D,12,1,3,33,H 79,Number,Y,TRUE,OE,q,q,1248
CVOE_D,12,1,3,34,J 60,Number,N,FALSE,OE,p,p,1136
CVOE_D,12,1,3,35,S 28,Letter,Y,FALSE,CV,q,q,1106
CVOE_D,12,1,3,36,P 11,Number,Y,TRUE,OE,q,q,1249
CVOE_D,12,1,3,37,D 39,Number,N,TRUE,OE,q,q,1621
CVOE_D,12,1,3,38,E 90,Number,N,TRUE,OE,p,p,1191
CVOE_D,12,1,3,39,I 38,Number,N,TRUE,OE,p,p,1117
CVOE_D,12,1,3,40,S 35,Letter,Y,TRUE,CV,q,q,1103
CVOE_D,12,1,3,41,D 41,Number,Y,TRUE,OE,q,q,1237
CVOE_D,12,1,3,42,E 06,Number,N,TRUE,OE,p,p,1093
CVOE_D,12,1,3,43,A 27,Number,N,FALSE,OE,q,q,840
CVOE_D,12,1,3,44,U 95,Letter,Y,FALSE,CV,p,p,937
CVOE_D,12,1,3,45,A 53,Letter,N,FALSE,CV,p,p,996
CVOE_D,12,1,3,46,E 43,Letter,N,FALSE,CV,p,p,957
CVOE_D,12,1,3,47,P 05,Number,Y,TRUE,OE,q,q,861
CVOE_D,12,1,3,48,O 19,Letter,Y,FALSE,CV,p,p,2875
CVOE_D,12,1,3,49,I 96,Number,Y,TRUE,OE,p,p,1013
CVOE_D,12,1,3,50,A 88,Number,N,TRUE,OE,p,p,976
CVOE_D,12,1,3,51,I 67,Number,N,FALSE,OE,q,q,931
CVOE_D,12,1,3,52,D 40,Number,N,FALSE,OE,p,p,1118
CVOE_D,12,1,3,53,P 79,Letter,Y,TRUE,CV,q,q,1391
CVOE_D,12,1,3,54,U 24,Number,Y,TRUE,OE,p,p,1437
CVOE_D,12,1,3,55,P 74,Number,N,FALSE,OE,p,p,2126
CVOE_D,12,1,3,56,E 70,Number,N,TRUE,OE,p,p,1175
CVOE_D,12,1,3,57,S 27,Number,N,TRUE,OE,q,q,882
CVOE_D,12,1,3,58,E 54,Letter,Y,TRUE,CV,p,p,979
CVOE_D,12,1,3,59,A 53,Letter,N,FALSE,CV,p,p,910
CVOE_D,12,1,3,60,P 34,Letter,N,FALSE,CV,q,q,708
CVOE_D,12,1,3,61,D 74,Number,Y,FALSE,OE,p,p,2146
CVOE_D,12,1,3,62,A 03,Letter,Y,FALSE,CV,p,p,1112
CVOE_D,12,1,3,63,E 24,Number,Y,TRUE,OE,p,p,830
CVOE_D,12,1,3,64,I 58,Letter,Y,TRUE,CV,p,p,972
CVOE_D,12,1,3,65,D 77,Number,Y,TRUE,OE,q,q,1263
CVOE_D,12,1,3,66,S 75,Number,N,TRUE,OE,q,q,1365
CVOE_D,12,1,3,67,I 20,Letter,Y,TRUE,CV,p,p,998
CVOE_D,12,1,3,68,J 52,Letter,N,FALSE,CV,q,q,1094
CVOE_D,12,1,3,69,A 38,Number,Y,TRUE,OE,p,p,1146
CVOE_D,12,1,3,70,I 60,Letter,Y,TRUE,CV,p,p,1192
CVOE_D,12,1,3,71,S 51,Number,Y,TRUE,OE,q,q,678
CVOE_D,12,1,3,72,D 63,Letter,Y,TRUE,CV,q,q,2166
CVOE_D,12,1,3,73,U 27,Letter,N,FALSE,CV,p,p,1119
CVOE_D,12,1,3,74,J 77,Letter,N,TRUE,CV,q,q,776
CVOE_D,12,1,3,75,O 15,Number,Y,FALSE,OE,p,q,859
CVOE_D,12,1,3,76,J 20,Letter,Y,FALSE,CV,q,q,1582
CVOE_D,12,1,3,77,U 97,Number,Y,FALSE,OE,q,q,1876
CVOE_D,12,1,3,78,H 03,Number,N,TRUE,OE,q,q,1189
CVOE_D,12,1,3,79,O 04,Letter,Y,TRUE,CV,p,p,1491
CVOE_D,12,1,3,80,E 10,Letter,N,TRUE,CV,p,p,4326
CVOE_D,12,1,3,81,I 52,Letter,N,TRUE,CV,p,p,1211
CVOE_D,12,1,3,82,H 81,Number,Y,TRUE,OE,q,q,846
CVOE_D,12,1,3,83,I 41,Number,N,FALSE,OE,q,q,2711
CVOE_D,12,1,3,84,U 19,Letter,Y,FALSE,CV,p,p,1605
CVOE_D,12,1,3,85,O 17,Number,Y,FALSE,OE,q,q,774
CVOE_D,12,1,3,86,A 10,Number,N,TRUE,OE,p,p,1553
CVOE_D,12,1,3,87,P 93,Letter,Y,TRUE,CV,q,q,1511
CVOE_D,12,1,3,88,E 59,Letter,N,FALSE,CV,p,p,957
CVOE_D,12,1,3,89,O 53,Letter,N,FALSE,CV,p,p,814
CVOE_D,12,1,3,90,A 96,Letter,N,TRUE,CV,p,p,769
CVOE_D,12,1,3,91,H 36,Letter,Y,FALSE,CV,q,q,764
CVOE_D,12,1,3,92,A 63,Letter,N,FALSE,CV,p,p,917
CVOE_D,12,1,3,93,I 38,Letter,N,TRUE,CV,p,p,621
CVOE_D,12,1,3,94,O 51,Number,Y,FALSE,OE,p,q,891
CVOE_D,12,1,3,95,J 26,Number,N,FALSE,OE,p,p,974
CVOE_D,12,1,3,96,S 34,Letter,Y,FALSE,CV,q,q,1514
CVOE_D,12,1,3,97,U 85,Number,Y,FALSE,OE,p,q,1864
CVOE_D,12,1,3,98,J 77,Number,N,TRUE,OE,q,q,902
CVOE_D,12,1,3,99,I 73,Letter,Y,FALSE,CV,p,p,988
CVOE_D,12,1,3,100,H 46,Number,Y,FALSE,OE,p,p,3362
CVOE_D,12,1,3,101,D 04,Number,N,FALSE,OE,p,p,1659
CVOE_D,12,1,3,102,P 72,Letter,Y,FALSE,CV,q,q,2343
CVOE_D,12,1,3,103,D 99,Number,Y,TRUE,OE,q,q,5685
CVOE_D,12,1,3,104,U 25,Letter,Y,FALSE,CV,p,p,2311
CVOE_D,12,1,3,105,O 32,Letter,N,TRUE,CV,p,p,1110
CVOE_D,12,1,3,106,E 80,Letter,N,TRUE,CV,p,p,748
CVOE_D,12,1,3,107,O 84,Number,Y,TRUE,OE,p,p,770
CVOE_D,12,1,3,108,A 78,Number,N,TRUE,OE,p,p,1845
CVOE_D,12,1,3,109,S 05,Number,N,TRUE,OE,q,q,878
CVOE_D,12,1,3,110,U 35,Letter,Y,FALSE,CV,p,p,1206
CVOE_D,12,1,3,111,H 14,Letter,N,FALSE,CV,q,q,799
CVOE_D,12,1,3,112,U 15,Number,Y,FALSE,OE,q,q,967
CVOE_D,12,1,3,113,E 36,Letter,Y,TRUE,CV,p,p,880
CVOE_D,12,1,3,114,P 70,Letter,N,FALSE,CV,q,q,792
CVOE_D,12,1,3,115,O 44,Number,Y,TRUE,OE,p,p,1686
CVOE_D,12,1,3,116,S 41,Letter,Y,TRUE,CV,q,q,1479
CVOE_D,12,1,3,117,D 83,Letter,N,TRUE,CV,q,q,840
CVOE_D,12,1,3,118,J 39,Letter,N,TRUE,CV,q,q,728
CVOE_D,12,1,3,119,S 22,Number,Y,FALSE,OE,p,p,916
CVOE_D,12,1,3,120,D 89,Letter,Y,TRUE,CV,q,q,996
CVOE_D,12,1,3,121,P 87,Letter,N,TRUE,CV,q,q,629
CVOE_D,12,1,3,122,H 42,Letter,N,FALSE,CV,q,q,778
CVOE_D,12,1,3,123,S 49,Letter,N,TRUE,CV,q,q,686
CVOE_D,12,1,3,124,J 20,Number,Y,FALSE,OE,p,p,1318
CVOE_D,12,1,3,125,O 19,Letter,Y,FALSE,CV,p,p,927
CVOE_D,12,1,3,126,H 50,Letter,N,FALSE,CV,q,q,783
CVOE_D,12,1,3,127,I 68,Number,Y,TRUE,OE,p,p,965
CVOE_D,12,1,3,128,J 72,Number,N,FALSE,OE,p,p,894
CVOE_D,12,1,3,129,O 21,Number,N,FALSE,OE,q,q,825
CVOE_D,12,1,3,130,H 22,Number,N,FALSE,OE,p,p,903
CVOE_D,12,1,4,1,A 44,Letter,N,TRUE,CV,p,p,4933
CVOE_D,12,1,4,2,D 94,Letter,N,FALSE,CV,q,q,1105
CVOE_D,12,1,4,3,E 75,Number,Y,FALSE,OE,q,p,1215
CVOE_D,12,1,4,4,H 81,Number,N,TRUE,OE,q,p,1147
CVOE_D,12,1,4,5,I 64,Letter,Y,TRUE,CV,p,p,1569
CVOE_D,12,1,4,6,J 54,Letter,N,FALSE,CV,q,q,732
CVOE_D,12,1,4,7,O 23,Number,Y,FALSE,OE,q,q,975
CVOE_D,12,1,4,8,P 05,Number,N,TRUE,OE,q,q,914
CVOE_D,12,1,4,9,S 34,Letter,Y,FALSE,CV,q,q,755
CVOE_D,12,1,4,10,U 88,Letter,N,TRUE,CV,p,p,1587
CVOE_D,12,1,4,11,A 70,Number,Y,TRUE,OE,p,p,1769
CVOE_D,12,1,4,12,D 12,Number,N,FALSE,OE,p,p,773
CVOE_D,12,1,4,13,E 79,Letter,Y,FALSE,CV,p,p,1192
CVOE_D,12,1,4,14,H 72,Letter,N,FALSE,CV,q,q,790
CVOE_D,12,1,4,15,I 41,Number,Y,FALSE,OE,q,q,852
CVOE_D,12,1,4,16,J 63,Number,N,TRUE,OE,q,q,1063
CVOE_D,12,1,4,17,O 03,Letter,Y,FALSE,CV,p,p,1485
CVOE_D,12,1,4,18,P 75,Letter,N,TRUE,CV,q,q,726
CVOE_D,12,1,4,19,S 61,Number,Y,TRUE,OE,q,q,1550
CVOE_D,12,1,4,20,U 28,Number,N,TRUE,OE,p,p,892
CVOE_D,12,1,4,21,A 21,Letter,Y,FALSE,CV,p,p,920
CVOE_D,12,1,4,22,D 18,Letter,N,FALSE,CV,q,q,696
CVOE_D,12,1,4,23,E 35,Number,Y,FALSE,OE,q,q,1107
CVOE_D,12,1,4,24,H 62,Number,N,FALSE,OE,p,p,977
CVOE_D,12,1,4,25,I 82,Letter,Y,TRUE,CV,p,p,781
CVOE_D,12,1,4,26,J 78,Letter,N,FALSE,CV,q,q,1768
CVOE_D,12,1,4,27,O 12,Number,Y,TRUE,OE,p,p,1651
CVOE_D,12,1,4,28,P 13,Number,N,TRUE,OE,q,q,711
CVOE_D,12,1,4,29,S 07,Letter,Y,TRUE,CV,q,q,892
CVOE_D,12,1,4,30,U 36,Letter,N,TRUE,CV,p,p,1040
CVOE_D,12,1,4,31,A 96,Number,Y,TRUE,OE,p,p,1000
CVOE_D,12,1,4,32,D 04,Number,N,FALSE,OE,p,p,897
CVOE_D,12,1,4,33,E 60,Letter,Y,TRUE,CV,p,p,1508
CVOE_D,12,1,4,34,H 83,Letter,N,TRUE,CV,q,q,794
CVOE_D,12,1,4,35,I 64,Number,Y,TRUE,OE,p,p,856
CVOE_D,12,1,4,36,J 76,Number,N,FALSE,OE,p,p,1283
CVOE_D,12,1,4,37,O 78,Letter,Y,TRUE,CV,p,p,1292
CVOE_D,12,1,4,38,P 09,Letter,N,TRUE,CV,q,q,959
CVOE_D,12,1,4,39,S 72,Number,Y,FALSE,OE,p,p,1240
CVOE_D,12,1,4,40,U 47,Number,N,FALSE,OE,q,q,1608
CVOE_D,12,1,4,41,A 31,Letter,Y,FALSE,CV,p,p,940
CVOE_D,12,1,4,42,D 96,Letter,N,FALSE,CV,q,q,695
CVOE_D,12,1,4,43,E 40,Number,Y,TRUE,OE,p,p,1338
CVOE_D,12,1,4,44,H 79,Number,N,TRUE,OE,q,q,1038
CVOE_D,12,1,4,45,I 15,Letter,Y,FALSE,CV,p,p,1014
CVOE_D,12,1,4,46,J 07,Letter,N,TRUE,CV,q,q,849
CVOE_D,12,1,4,47,O 61,Number,Y,FALSE,OE,q,q,1917
CVOE_D,12,1,4,48,P 58,Number,N,FALSE,OE,p,p,750
CVOE_D,12,1,4,49,S 37,Letter,Y,TRUE,CV,q,q,955
CVOE_D,12,1,4,50,U 61,Letter,N,FALSE,CV,p,p,892
CVOE_D,12,1,4,51,A 17,Number,Y,FALSE,OE,q,q,719
CVOE_D,12,1,4,52,D 85,Number,N,TRUE,OE,q,q,1176
CVOE_D,12,1,4,53,E 20,Letter,Y,TRUE,CV,p,p,1707
CVOE_D,12,1,4,54,H 86,Letter,N,FALSE,CV,p,q,1041
CVOE_D,12,1,4,55,I 21,Number,Y,FALSE,OE,q,q,1626
CVOE_D,12,1,4,56,J 29,Number,N,TRUE,OE,q,q,1472
CVOE_D,12,1,4,57,O 13,Letter,Y,FALSE,CV,p,p,854
CVOE_D,12,1,4,58,P 82,Letter,N,FALSE,CV,q,q,817
CVOE_D,12,1,4,59,S 72,Number,Y,FALSE,OE,p,p,2220
CVOE_D,12,1,4,60,U 84,Number,N,TRUE,OE,p,p,763
CVOE_D,12,1,4,61,A 49,Letter,Y,FALSE,CV,p,p,811
CVOE_D,12,1,4,62,D 91,Letter,N,TRUE,CV,q,q,1054
CVOE_D,12,1,4,63,E 99,Number,Y,FALSE,OE,q,q,826
CVOE_D,12,1,4,64,H 16,Number,N,FALSE,OE,p,p,791
CVOE_D,12,1,4,65,I 45,Letter,Y,FALSE,CV,q,p,885
CVOE_D,12,1,4,66,J 70,Letter,N,FALSE,CV,q,q,2526
CVOE_D,12,1,4,67,O 22,Number,Y,TRUE,OE,p,p,823
CVOE_D,12,1,4,68,P 41,Number,N,TRUE,OE,q,q,653
CVOE_D,12,1,4,69,S 93,Letter,Y,TRUE,CV,q,q,952
CVOE_D,12,1,4,70,U 70,Letter,N,TRUE,CV,p,p,1102
CVOE_D,12,1,4,71,A 42,Number,Y,TRUE,OE,p,p,2372
CVOE_D,12,1,4,72,D 85,Number,N,TRUE,OE,q,q,1232
CVOE_D,12,1,4,73,E 68,Letter,Y,TRUE,CV,p,p,669
CVOE_D,12,1,4,74,H 17,Letter,N,TRUE,CV,q,q,1011
CVOE_D,12,1,4,75,I 70,Number,Y,TRUE,OE,p,p,855
CVOE_D,12,1,4,76,J 88,Number,N,FALSE,OE,p,p,874
CVOE_D,12,1,4,77,O 32,Letter,Y,TRUE,CV,p,p,856
CVOE_D,12,1,4,78,P 95,Letter,N,TRUE,CV,q,q,875
CVOE_D,12,1,4,79,S 98,Number,Y,FALSE,OE,q,p,1115
CVOE_D,12,1,4,80,U 37,Number,N,FALSE,OE,q,q,2308
CVOE_D,12,1,4,81,A 56,Letter,Y,TRUE,CV,p,p,930
CVOE_D,12,1,4,82,D 57,Letter,N,TRUE,CV,q,q,750
CVOE_D,12,1,4,83,E 93,Number,Y,FALSE,OE,q,q,867
CVOE_D,12,1,4,84,H 27,Number,N,TRUE,OE,q,q,985
CVOE_D,12,1,4,85,I 35,Letter,Y,FALSE,CV,p,p,1079
CVOE_D,12,1,4,86,J 03,Letter,N,TRUE,CV,q,q,712
CVOE_D,12,1,4,87,O 28,Number,Y,TRUE,OE,p,p,750
CVOE_D,12,1,4,88,P 59,Number,N,TRUE,OE,q,q,1891
CVOE_D,12,1,4,89,S 77,Letter,Y,TRUE,CV,q,q,1359
CVOE_D,12,1,4,90,U 05,Letter,N,FALSE,CV,p,p,784
CVOE_D,12,1,4,91,A 56,Number,Y,TRUE,OE,p,p,973
CVOE_D,12,1,4,92,D 01,Number,N,TRUE,OE,q,q,1185
CVOE_D,12,1,4,93,E 02,Letter,Y,TRUE,CV,p,p,1023
CVOE_D,12,1,4,94,H 68,Letter,N,FALSE,CV,q,q,1605
CVOE_D,12,1,4,95,I 05,Number,Y,FALSE,OE,q,q,773
CVOE_D,12,1,4,96,J 55,Number,N,TRUE,OE,q,q,1129
CVOE_D,12,1,4,97,O 73,Letter,Y,FALSE,CV,p,p,1004
CVOE_D,12,1,4,98,P 41,Letter,N,TRUE,CV,q,q,700
CVOE_D,12,1,4,99,S 92,Number,Y,FALSE,OE,p,p,1096
CVOE_D,12,1,4,100,U 34,Number,N,TRUE,OE,q,p,1363
CVOE_D,12,1,4,101,A 09,Letter,Y,FALSE,CV,p,p,1364
CVOE_D,12,1,4,102,D 92,Letter,N,FALSE,CV,q,q,900
CVOE_D,12,1,4,103,E 48,Number,Y,TRUE,OE,p,p,815
CVOE_D,12,1,4,104,H 76,Number,N,FALSE,OE,p,p,971
CVOE_D,12,1,4,105,I 44,Letter,Y,TRUE,CV,p,p,990
CVOE_D,12,1,4,106,J 67,Letter,N,TRUE,CV,q,q,812
CVOE_D,12,1,4,107,O 48,Number,Y,TRUE,OE,p,p,767
CVOE_D,12,1,4,108,P 22,Number,N,FALSE,OE,p,p,1183
CVOE_D,12,1,4,109,S 86,Letter,Y,FALSE,CV,q,q,1117
CVOE_D,12,1,4,110,U 35,Letter,N,FALSE,CV,p,p,950
CVOE_D,12,1,4,111,A 91,Number,Y,FALSE,OE,q,q,1452
CVOE_D,12,1,4,112,D 78,Number,N,FALSE,OE,p,p,823
CVOE_D,12,1,4,113,E 91,Letter,Y,FALSE,CV,p,p,1053
CVOE_D,12,1,4,114,H 54,Letter,N,FALSE,CV,q,q,1120
CVOE_D,12,1,4,115,I 65,Number,Y,FALSE,OE,p,q,1049
CVOE_D,12,1,4,116,J 52,Number,N,FALSE,OE,p,p,1332
CVOE_D,12,1,4,117,O 19,Letter,Y,FALSE,CV,p,p,912
CVOE_D,12,1,4,118,P 48,Letter,N,FALSE,CV,q,q,1990
CVOE_D,12,1,4,119,S 45,Number,Y,TRUE,OE,q,q,764
CVOE_D,12,1,4,120,U 26,Number,N,TRUE,OE,p,p,788
CVOE_D,16,1,1,11,A 71,,,FALSE,CV,p,p,3638
CVOE_D,16,1,1,12,I 66,,,TRUE,CV,p,p,1496
CVOE_D,16,1,1,13,S 30,,,FALSE,CV,q,q,2051
CVOE_D,16,1,1,14,D 20,,,FALSE,CV,q,q,687
CVOE_D,16,1,1,15,I 31,,,FALSE,CV,p,p,695
CVOE_D,16,1,1,16,P 16,,,FALSE,CV,q,q,618
CVOE_D,16,1,1,17,A 49,,,FALSE,CV,p,p,662
CVOE_D,16,1,1,18,O 64,,,TRUE,CV,p,p,2587
CVOE_D,16,1,1,19,D 02,,,FALSE,CV,q,q,714
CVOE_D,16,1,1,20,P 81,,,TRUE,CV,p,q,728
CVOE_D,16,1,1,21,J 58,,,FALSE,CV,q,q,4563
CVOE_D,16,1,1,22,A 22,,,TRUE,CV,p,p,1149
CVOE_D,16,1,1,23,J 72,,,FALSE,CV,q,q,675
CVOE_D,16,1,1,24,P 91,,,TRUE,CV,q,q,587
CVOE_D,16,1,1,25,E 19,,,FALSE,CV,p,p,1993
CVOE_D,16,1,1,26,I 30,,,TRUE,CV,p,p,1359
CVOE_D,16,1,1,27,D 91,,,TRUE,CV,q,q,640
CVOE_D,16,1,1,28,O 48,,,TRUE,CV,p,p,600
CVOE_D,16,1,1,29,A 89,,,FALSE,CV,p,p,817
CVOE_D,16,1,1,30,U 11,,,FALSE,CV,p,p,796
CVOE_D,16,1,1,31,I 76,,,TRUE,CV,p,p,860
CVOE_D,16,1,1,32,U 89,,,FALSE,CV,p,p,976
CVOE_D,16,1,1,33,D 63,,,TRUE,CV,q,q,747
CVOE_D,16,1,1,34,H 70,,,FALSE,CV,q,q,1441
CVOE_D,16,1,1,35,D 48,,,FALSE,CV,q,q,777
CVOE_D,16,1,1,36,P 56,,,FALSE,CV,q,q,757
CVOE_D,16,1,1,37,O 77,,,FALSE,CV,p,p,1253
CVOE_D,16,1,1,38,P 42,,,FALSE,CV,q,q,888
CVOE_D,16,1,1,39,H 22,,,FALSE,CV,q,q,1372
CVOE_D,16,1,1,40,E 42,,,TRUE,CV,p,p,919
CVOE_D,16,1,1,41,J 28,,,FALSE,CV,q,q,1288
CVOE_D,16,1,1,42,E 95,,,FALSE,CV,p,p,827
CVOE_D,16,1,1,43,S 63,,,TRUE,CV,q,q,689
CVOE_D,16,1,1,44,H 50,,,FALSE,CV,q,q,716
CVOE_D,16,1,1,45,S 33,,,TRUE,CV,q,q,508
CVOE_D,16,1,1,46,P 57,,,TRUE,CV,q,q,554
CVOE_D,16,1,1,47,E 23,,,FALSE,CV,p,p,880
CVOE_D,16,1,1,48,S 61,,,TRUE,CV,q,q,672
CVOE_D,16,1,1,49,U 67,,,FALSE,CV,p,p,718
CVOE_D,16,1,1,50,H 32,,,FALSE,CV,q,q,1167
CVOE_D,16,1,1,51,U 50,,,TRUE,CV,p,p,679
CVOE_D,16,1,1,52,O 49,,,FALSE,CV,p,p,1000
CVOE_D,16,1,1,53,U 32,,,TRUE,CV,p,p,544
CVOE_D,16,1,1,54,J 78,,,FALSE,CV,q,q,678
CVOE_D,16,1,1,55,S 54,,,FALSE,CV,q,q,1590
CVOE_D,16,1,1,56,J 27,,,TRUE,CV,q,q,765
CVOE_D,16,1,1,57,S 06,,,FALSE,CV,q,q,757
CVOE_D,16,1,1,58,D 67,,,TRUE,CV,q,q,1230
CVOE_D,16,1,1,59,A 79,,,FALSE,CV,p,p,540
CVOE_D,16,1,1,60,S 52,,,FALSE,CV,q,q,591
CVOE_D,16,1,1,61,U 16,,,TRUE,CV,p,p,556
CVOE_D,16,1,1,62,O 82,,,TRUE,CV,p,p,797
CVOE_D,16,1,1,63,H 87,,,TRUE,CV,q,q,557
CVOE_D,16,1,1,64,I 32,,,TRUE,CV,p,p,486
CVOE_D,16,1,1,65,U 37,,,FALSE,CV,p,p,654
CVOE_D,16,1,1,66,I 42,,,TRUE,CV,p,p,705
CVOE_D,16,1,1,67,D 65,,,TRUE,CV,q,q,799
CVOE_D,16,1,1,68,U 77,,,FALSE,CV,p,p,1423
CVOE_D,16,1,1,69,E 12,,,TRUE,CV,p,p,1046
CVOE_D,16,1,1,70,I 60,,,TRUE,CV,p,p,638
CVOE_D,16,1,1,71,J 36,,,FALSE,CV,q,q,671
CVOE_D,16,1,1,72,H 75,,,TRUE,CV,q,q,852
CVOE_D,16,1,1,73,I 50,,,TRUE,CV,p,p,840
CVOE_D,16,1,1,74,E 99,,,FALSE,CV,p,p,800
CVOE_D,16,1,1,75,A 86,,,TRUE,CV,p,p,609
CVOE_D,16,1,1,76,U 48,,,TRUE,CV,p,p,1148
CVOE_D,16,1,1,77,E 01,,,FALSE,CV,p,p,562
CVOE_D,16,1,1,78,A 78,,,TRUE,CV,p,p,546
CVOE_D,16,1,1,79,P 60,,,FALSE,CV,q,q,1552
CVOE_D,16,1,1,80,E 43,,,FALSE,CV,p,p,694
CVOE_D,16,1,1,81,D 69,,,TRUE,CV,q,q,2705
CVOE_D,16,1,1,82,H 11,,,TRUE,CV,q,q,832
CVOE_D,16,1,1,83,P 43,,,TRUE,CV,q,q,733
CVOE_D,16,1,1,84,O 67,,,FALSE,CV,p,p,681
CVOE_D,16,1,1,85,S 91,,,FALSE,CV,q,q,633
CVOE_D,16,1,1,86,J 68,,,TRUE,CV,q,q,1247
CVOE_D,16,1,1,87,S 47,,,FALSE,CV,q,q,887
CVOE_D,16,1,1,88,I 81,,,TRUE,CV,p,p,1171
CVOE_D,16,1,1,89,J 39,,,FALSE,CV,q,q,974
CVOE_D,16,1,1,90,A 11,,,TRUE,CV,p,p,1713
CVOE_D,16,1,1,91,O 76,,,FALSE,CV,p,p,5111
CVOE_D,16,1,1,92,A 62,,,FALSE,CV,p,p,567
CVOE_D,16,1,1,93,O 27,,,TRUE,CV,p,p,615
CVOE_D,16,1,1,94,E 66,,,FALSE,CV,p,p,634
CVOE_D,16,1,1,95,J 62,,,TRUE,CV,q,q,627
CVOE_D,16,1,1,96,H 72,,,TRUE,CV,q,q,705
CVOE_D,16,1,1,97,E 49,,,TRUE,CV,p,p,638
CVOE_D,16,1,1,98,D 52,,,TRUE,CV,q,q,1111
CVOE_D,16,1,1,99,H 62,,,TRUE,CV,q,q,541
CVOE_D,16,1,1,100,I 11,,,TRUE,CV,p,p,554
CVOE_D,16,1,1,101,A 98,,,FALSE,CV,p,p,467
CVOE_D,16,1,1,102,H 29,,,FALSE,CV,q,q,593
CVOE_D,16,1,1,103,E 83,,,TRUE,CV,p,p,550
CVOE_D,16,1,1,104,D 43,,,FALSE,CV,q,q,2188
CVOE_D,16,1,1,105,P 45,,,TRUE,CV,q,q,850
CVOE_D,16,1,1,106,J 17,,,TRUE,CV,q,q,1182
CVOE_D,16,1,2,11,A 24,,,TRUE,OE,p,p,3009
CVOE_D,16,1,2,12,O 83,,,FALSE,OE,q,q,597
CVOE_D,16,1,2,13,H 55,,,TRUE,OE,q,q,989
CVOE_D,16,1,2,14,P 10,,,FALSE,OE,p,p,611
CVOE_D,16,1,2,15,D 30,,,FALSE,OE,p,p,766
CVOE_D,16,1,2,16,U 62,,,TRUE,OE,p,p,631
CVOE_D,16,1,2,17,P 95,,,TRUE,OE,q,q,580
CVOE_D,16,1,2,18,U 06,,,TRUE,OE,p,p,706
CVOE_D,16,1,2,19,E 75,,,FALSE,OE,q,q,800
CVOE_D,16,1,2,20,I 67,,,FALSE,OE,q,q,1329
CVOE_D,16,1,2,21,S 13,,,TRUE,OE,q,q,684
CVOE_D,16,1,2,22,P 78,,,FALSE,OE,p,p,828
CVOE_D,16,1,2,23,I 15,,,FALSE,OE,q,q,2498
CVOE_D,16,1,2,24,D 27,,,TRUE,OE,q,q,918
CVOE_D,16,1,2,25,O 94,,,TRUE,OE,p,p,1023
CVOE_D,16,1,2,26,A 65,,,FALSE,OE,q,q,916
CVOE_D,16,1,2,27,I 42,,,TRUE,OE,p,p,1126
CVOE_D,16,1,2,28,E 25,,,FALSE,OE,q,q,894
CVOE_D,16,1,2,29,H 49,,,TRUE,OE,q,q,1169
CVOE_D,16,1,2,30,S 18,,,FALSE,OE,p,p,668
CVOE_D,16,1,2,31,H 51,,,TRUE,OE,q,q,658
CVOE_D,16,1,2,32,U 14,,,TRUE,OE,p,p,589
CVOE_D,16,1,2,33,E 02,,,TRUE,OE,p,p,499
CVOE_D,16,1,2,34,J 26,,,FALSE,OE,p,p,590
CVOE_D,16,1,2,35,D 24,,,FALSE,OE,p,p,484
CVOE_D,16,1,2,36,O 50,,,TRUE,OE,p,p,844
CVOE_D,16,1,2,37,U 16,,,TRUE,OE,p,p,628
CVOE_D,16,1,2,38,O 15,,,FALSE,OE,q,q,866
CVOE_D,16,1,2,39,D 32,,,FALSE,OE,p,p,696
CVOE_D,16,1,2,40,S 67,,,TRUE,OE,q,q,700
CVOE_D,16,1,2,41,J 74,,,FALSE,OE,p,p,646
CVOE_D,16,1,2,42,D 92,,,FALSE,OE,p,p,759
CVOE_D,16,1,2,43,A 65,,,FALSE,OE,q,q,631
CVOE_D,16,1,2,44,I 87,,,FALSE,OE,q,q,757
CVOE_D,16,1,2,45,H 61,,,TRUE,OE,q,q,814
CVOE_D,16,1,2,46,E 59,,,FALSE,OE,q,q,617
CVOE_D,16,1,2,47,I 33,,,FALSE,OE,q,q,572
CVOE_D,16,1,2,48,O 90,,,TRUE,OE,q,p,743
CVOE_D,16,1,2,49,U 51,,,FALSE,OE,q,q,3821
CVOE_D,16,1,2,50,A 10,,,TRUE,OE,p,p,668
CVOE_D,16,1,2,51,E 50,,,TRUE,OE,p,p,874
CVOE_D,16,1,2,52,D 92,,,FALSE,OE,p,p,802
CVOE_D,16,1,2,53,E 60,,,TRUE,OE,p,p,1626
CVOE_D,16,1,2,54,A 95,,,FALSE,OE,q,q,562
CVOE_D,16,1,2,55,E 64,,,TRUE,OE,p,p,1649
CVOE_D,16,1,2,56,P 20,,,FALSE,OE,p,p,2909
CVOE_D,16,1,2,57,S 06,,,FALSE,OE,p,p,707
CVOE_D,16,1,2,58,P 64,,,FALSE,OE,p,p,458
CVOE_D,16,1,2,59,U 70,,,TRUE,OE,p,p,532
CVOE_D,16,1,2,60,S 16,,,FALSE,OE,p,p,495
CVOE_D,16,1,2,61,E 35,,,FALSE,OE,q,q,514
CVOE_D,16,1,2,62,I 93,,,FALSE,OE,q,q,531
CVOE_D,16,1,2,63,D 63,,,TRUE,OE,q,q,566
CVOE_D,16,1,2,64,U 89,,,FALSE,OE,q,q,567
